"genus","n_points","Vol","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap"
"Macrocentrum",93,10.0275805388873,24.0819904060774,54.6943402444163,25.0444955518169,23.2323055677516,2469.95889774446,44.692656629829,1019.41099761635,247.596012669225,0.808218287594456,193.690395991007,44.0162464777629,48.837114344361,15.8961680730184
"Macrolenes",13,3.06017414885011,24.8376475114089,48.4753230168269,25.2789809887226,24.4771408667931,2961.71801757812,22.7189552600567,964.507493239183,479.266906738281,0.693704007909848,190.086267031156,100.17207299746,47.6984037252573,18.7411226676061
"Maguireanthus",1,0.00217184483694167,21.9216079711914,56.7388687133789,22.7477359771729,21.047721862793,2877.41088867188,38.9544830322266,1320.85302734375,458.722595214844,1.30801582336426,196.646850585938,53.3687877655029,48.9345178604126,16.7742705345154
"Mallophyton",2,0.00217184483694167,18.3753886222839,68.7385520935059,17.0309782028198,15.2747058868408,2438.93957519531,50.1312274932861,1089.20544433594,183.22777557373,2.01416820287704,173.308479309082,89.4774255752563,50.7738318443298,19.0844321250916
"Marcetia",305,7.03842297250394,22.3928846140377,68.2779102825728,24.2395771151683,19.8117688788742,1211.96057519131,63.746421104181,603.907562856205,92.6020815962651,0.576401895174726,196.207214030281,26.5140686732172,54.86900573793,16.7669530391693
"Medinilla",712,108.584434042037,23.19967362653,46.2939607065715,24.2221403711298,21.9317780068416,2760.61800075917,38.0641036703345,1074.9845980955,374.812210450347,1.1395647384933,180.097277577986,76.9355373253272,51.0254060286905,17.5839384999884
"Melastoma",1098,109.862863745437,23.3834530121642,56.3953954430877,26.7030444483939,19.3362729203343,1985.82884394189,61.8622034599221,930.632750644927,195.225761537235,0.677588314156949,182.554430309338,50.8343269905431,55.5568131379442,16.8212423508262
"Melastomastrum",193,12.930267330518,24.3603795105929,61.2351982432944,26.0961473296961,22.9146298670398,1600.63000235286,66.7978605556982,804.683957272861,66.9431007322252,0.317582172452631,198.500872399523,26.5558355509308,52.9924758456532,15.6474598207622
"Memecylon",1158,52.7322644345969,24.8966532955927,53.3816534085183,26.4477198671595,23.0121633442366,2066.93806502321,64.3909976840637,986.83367100322,172.929470330734,0.556476501269235,190.769875903615,46.7235735606104,53.0925434754371,16.4079525645052
"Meriania",640,141.064777561538,19.5316640079021,58.712388074398,20.2538738228381,18.5478186922148,2010.04374046326,43.4399156212807,815.4162930727,215.999248272181,2.03688423781459,175.08586576283,66.9615569544335,52.9108906899889,18.010576351732
"Merianthera",40,1.82754667826404,22.3821930885315,69.7322581291199,24.4907056808472,19.71453332901,1129.21796417236,75.0054392814636,630.750143432617,64.3690548300743,0.631814644113183,195.729629039764,23.6367790818214,54.1724133491516,16.0705776512623
"Miconia",9870,297.550973239799,22.9838794382872,60.4512332838961,24.3832733789355,21.3057759704878,1991.40848336089,52.7619517898849,849.395829608109,189.78227233178,0.788547571154222,190.262749064581,39.7902585948417,52.0724380189052,17.0399870892056
"Microlicia",672,20.0787602936048,22.6565176773639,75.4344368945985,24.4451096171424,20.3360185566403,1406.6443063191,73.995629993223,736.984906128475,50.6451456349875,0.512248997313214,197.345281197911,23.802574445804,53.6951328090259,16.2568573841736
"Monochaetum",461,135.981808085039,17.3323263604832,65.3880953054366,18.1153911644363,16.2584839146463,1764.62921897243,51.1063257329117,752.44956768309,164.424476629741,2.44738241149327,165.193202051837,71.5824376052476,55.6108160080982,18.1252406165812
"Monolena",211,58.1829950270127,22.7355794093055,51.7076609823941,23.2301936398185,21.9348866521465,3277.28746632942,28.5607138990791,1112.45669092838,507.48461986379,1.74693670114988,184.805447420238,74.9948959237591,51.5442168701316,16.8013602308752
"Mouriri",1914,73.1654613639192,24.96169654902,56.3839336722124,26.1745539874991,23.6855302472349,2118.28592325527,55.7812587190945,921.509511527098,187.863030052686,0.373072068409385,196.990921121157,33.4529180605417,50.2430596929608,17.1840630981491
"Neodriessenia",13,0.521183484502066,25.4208278656006,56.6280191861666,25.8890889974741,24.8385760967548,3651.1001164363,18.6855553847093,1249.81931246244,654.455547626202,0.62443104500954,186.518003610464,77.0266923904419,47.4188567675077,18.2716841330895
"Nepsera",218,8.32819192901942,25.7568141167317,45.1267813936286,26.7878247094811,24.7652795249169,2558.5928767493,48.6841778973921,1045.56575012207,274.655483538951,0.340040838745329,198.216671614107,45.4977832923242,50.9272034233863,16.8338106250909
"Nerophila",21,1.31034970445468,24.9960919334775,77.7671372549874,27.7733444032215,23.1482075282506,2044.7547781808,94.9299018496559,1345.77714320592,20.6384304506438,0.397172102438552,191.78578821818,29.5869770277114,51.8897748220535,16.5917002246493
"Noterophila",167,6.37915646781638,25.2211647604754,59.779073669525,26.5722727975446,23.7436259606641,1845.11886212926,68.307396203458,919.889907745544,91.2771991655498,0.24170215473884,199.056481671666,28.7343619750169,53.1394602191186,16.3172317412561
"Nothodissotis",4,0.00217184483694167,24.3911843299866,35.6960649490356,25.4661731719971,23.2596435546875,2145.42291259766,60.934549331665,911.896957397461,65.080192565918,0.423818355426192,193.410436630249,38.3257604837418,48.2538094520569,14.787858247757
"Ochthocharis",120,6.65842381411559,24.2864548842112,46.0434353351593,25.0581062316895,23.5183064937592,2159.1671295166,41.9469535430272,851.491010030111,232.361008429527,0.205318478262052,198.613855393728,70.9080881357193,48.3925555229187,16.4244062582652
"Opisthocentra",16,0.101227987433467,24.4641255140305,39.9701099395752,24.9124920368195,23.7486388683319,3134.75704956055,27.9786170721054,1135.45635986328,491.123394012451,0.047525601417874,199.640739917755,34.5297789573669,44.3920945525169,19.4382085800171
"Osbeckia",558,56.52101183287,21.7702773653478,70.2028564654798,27.2433237277479,15.2317963941123,1471.70204474336,81.7064182117421,850.074811053532,67.389451156594,0.560776948554552,184.828212768801,34.7169016826822,58.7423568062458,16.3870230991496
"Ossaea",25,2.37379137976658,20.1265436553955,62.6411636352539,23.7166970062256,16.224644241333,1684.39208740234,29.9338672637939,616.498719482422,257.485796813965,0.822376531660557,191.177536773682,34.5720106124878,52.6974997711182,18.0502182102203
"Oxyspora",186,37.6194508363235,20.9240040881659,61.1891169394216,24.2849781128668,16.493423818901,2185.20330187069,55.0744731964604,981.642272949219,229.541702383308,0.78984050307503,179.485699940753,59.3029938949052,53.6071545180454,17.5916246175766
"Pachycentria",81,12.3268249666365,24.8592682826666,49.5594566251025,25.3612500649911,24.3822537174931,3049.81010531202,20.9933285948671,1012.73239399474,520.221488293306,0.718218083280702,189.183480164642,109.01381729856,48.6855730951568,18.7110112949654
"Pachyloma",106,4.95124131833469,24.6526951879825,42.5932855426141,25.1696483863975,23.8474873956644,2962.04938319944,39.1758196128989,1190.62886248894,380.840430637576,0.164521399929346,198.689123549551,44.9181557736307,45.8825481342819,18.4390753889984
"Phainantha",31,5.12368988380974,21.6913272180865,63.3829718559019,22.4107780456543,20.7227605389011,2229.29624102193,34.3281156786027,810.922459756174,297.660827636719,1.26400387671686,187.18138184086,57.758369814965,50.6052779536093,16.7001939896614
"Phyllagathis",118,18.2585345138485,21.0267271753085,61.0426538596719,26.5119050559351,14.6022686463291,1994.03560625497,50.4384234072798,845.030356714281,226.812978954638,0.733193187200922,188.51595001975,52.0857578819081,54.7703879404876,17.1529245565167
"Physeterostemon",7,0.0582439747866826,22.9139322553362,46.7155154091971,24.2691584995815,20.8126482282366,1473.77738734654,24.7966899871826,473.318607875279,250.736252920968,0.599864836250033,198.881153651646,30.9801912988935,53.6021778924125,16.3475600651332
"Pilocosta",23,6.03599182297683,22.6304508292157,40.5156557663627,23.3680655437967,22.161876761395,3015.55259107507,49.3399266782014,1208.48982305112,252.15310221133,1.9124658068885,182.894270523735,70.9821549083876,53.595941087474,17.053266297216
"Plagiopetalum",55,9.88680621335856,15.4929731542414,70.8665961525657,21.0812786449086,8.2175510449843,1454.69273792614,72.2785383744673,756.344254927202,67.8520662827925,0.944920098239725,167.837902589278,56.0496466376565,57.4062244415283,18.4795867139643
"Pleroma",1550,74.6852646331873,22.0735935208105,67.6573856907506,24.1814405813525,19.5254872142884,1568.19158327164,55.6992769468984,715.917235973727,131.382006069153,0.684019028919659,194.743536969667,30.0920636911033,52.8571176852975,16.9408264603153
"Plethiandra",35,5.31127140693736,24.8277470724923,52.8362222943987,25.3686854771205,24.2568857465472,3206.11795479911,20.1822247641427,1081.58181675502,559.19673374721,0.667473158426583,187.208846882411,95.9318954740252,48.2683800833566,18.658715731757
"Poikilogyne",66,45.8816355538684,19.6834001107649,44.0061049316869,19.9682728738496,18.9674225287004,2863.84528142756,25.5661391489434,975.886008522727,451.067333337032,2.32051359650804,155.905174426178,98.0966410281053,52.6178047834937,18.4954328786081
"Poilannammia",3,0.00217184483694167,18.6590538024902,50.5086631774902,20.220001856486,16.3211765289307,1730.41625976562,64.1017087300618,971.930582682292,62.0354690551758,1.79459623495738,175.999899546305,51.3959058125814,53.6153653462728,16.5256683031718
"Poteranthera",20,0.5904359992484,24.2934168815613,69.5998882293701,25.780175113678,22.602114200592,1665.52956542969,76.0876066207886,858.194471740723,44.3618517041206,0.331223504245281,199.36205368042,23.4156857967377,52.67057056427,14.8207016587257
"Preussiella",22,2.24836172387844,24.4393056522716,51.2378559112549,25.8356225273826,22.9385328292847,2497.8505415483,64.2276333895597,1209.51608137651,75.7631946910511,0.794425240971825,196.824316949555,34.334266055714,51.5634556683627,15.5197527372476
"Pseudodissochaeta",77,5.11421112628617,21.7917460404433,60.9642288901589,25.9293709296685,16.0201245097371,1744.40663127156,75.9402671913048,976.262348125507,71.9384258567513,0.88098527162106,178.353734400365,40.2646812092174,55.8332528077163,16.8694399115327
"Pseudoernestia",12,0.266080964277811,25.7420303026835,45.5714027086894,26.7206384340922,25.0235548019409,2952.24948120117,48.8370904922485,1237.57389322917,242.457252502441,0.165685503433148,199.407463391622,38.4620091120402,46.7798886299133,15.4232557018598
"Pternandra",281,26.9651285218536,25.5925140856,47.9310035230426,26.1751394916684,24.9739390471652,2885.16235525328,28.6280088187113,1039.49167369693,456.502929154664,0.6038500964161,192.25634820153,96.9303637535122,48.9546180308784,18.6671725258426
"Pterogastra",116,30.9999797349162,23.6114253915589,54.1376885381238,24.4420194954708,22.7325069657687,2662.09537058863,50.179800148668,1135.13851586704,205.033595348227,1.11041891765941,193.971290900789,40.5575085426199,51.6641946249995,15.925132350675
"Pterolepis",608,35.923476421101,24.0854613404525,62.9157993322925,25.7182074847974,22.2240743495916,1556.64442780143,63.803327078882,745.932742545479,103.738801016815,0.534710878399844,194.890250008357,28.0382355198656,54.0140416784245,16.3989969026624
"Quipuanthus",5,0.00217184483694167,23.2880657196045,65.5390075683594,23.8003463745117,21.5724769592285,2583.08256835937,20.9294975280762,830.969952392578,483.607986450195,1.9512202501297,184.190354156494,58.2527801513672,50.8560230255127,15.6032697200775
"Rhexia",1008,6.67347018271366,16.9993685488663,77.8169681969143,25.8680954433623,7.4822551104691,1281.61698398893,23.6493629122537,434.832171576364,222.012097018106,0.111860350036526,199.499396602943,55.566720946756,53.0020810759887,16.2557404448116
"Rhynchanthera",841,37.4031739955755,23.8415424707528,67.4991998003439,25.5991028457986,21.6949854293987,1685.29127616746,63.591038677837,813.746571634953,97.8091328865566,0.381085717332451,197.851940166369,26.799995679209,52.7730689904919,16.3626942878387
"Rostranthera",11,0.0390743537676365,26.0818117315119,48.2293059609153,26.9956536726518,25.1794385043058,2183.04649769176,51.7074005820534,990.525373979048,246.155611211603,0.054538223723119,199.768079237504,28.984964500774,45.8194657239047,18.2457629767331
"Rousseauxia",17,1.13686761992369,21.5816562876982,52.7453826455509,24.2388344933005,18.121841767255,1840.53543270335,50.4308963102453,799.123305376838,203.882076263428,1.12113927743014,173.989640778186,37.4340271014793,55.2811889461443,17.8523912383061
"Sagraea",1,0.00217184483694167,23.7123317718506,41.3972396850586,25.0600757598877,20.3443984985352,590.758361816406,53.7841300964355,309.882843017578,53.9083442687988,1.99419629573822,195.245025634766,39.266921043396,64.1207313537598,15.1706893444061
"Salpinga",224,23.6143780024141,23.6425989568233,49.5921771356038,24.4064340506281,22.5520258843899,2722.49366378784,30.5549732020923,974.41551889692,405.52626650674,0.61450846068848,192.798582281385,43.1351233763354,46.6460515984467,18.9888738255416
"Sandemania",34,3.58462195384104,25.4328994750977,52.2977674147662,26.3355717939489,24.6107743768131,2164.44415642233,49.283989906311,907.23344152114,216.970019621008,0.172264149412513,197.727682899026,32.6049329112558,44.7740551443661,18.8671390028561
"Sarcopyramis",149,45.2895180318722,16.7585672476148,64.8842091016321,24.2817931079224,8.20855024742,1657.11604257878,63.8037612326193,822.470587403982,120.423351422252,1.13973041448817,177.443463971951,53.0811264850949,57.3976122900944,17.7834547478081
"Schwackaea",50,14.3078314689682,25.2902492141724,40.123284034729,26.3168744277954,24.4903302574158,2228.51397216797,71.2507066345215,1063.96060180664,71.319879784584,0.864589922092855,186.71749458313,51.7040674432119,56.7416560045878,15.414827114741
"Scorpiothyrsus",3,0.00217184483694167,24.9227542877197,42.2185503641764,28.3734842936198,20.0633080800374,1681.38517252604,76.2316106160482,928.455749511719,49.1588033040365,0.805515964825948,193.157956441243,25.6279527346293,53.9816411336263,15.1333919366201
"Siphanthera",307,27.7143562201009,23.1825056262436,64.2018384405378,24.419932095158,21.5706263147659,2081.95585488186,62.7419204339142,960.570117764054,158.996121990564,0.519241115348323,197.324765071807,32.0590704683372,50.3993894688858,16.7523314712102
"Sonerila",264,41.9198064205324,23.2963815602389,57.1900610562527,25.8225215565075,20.0409936019869,2311.80505602288,50.7908510439324,988.35201032234,258.882750883247,0.835676421178505,183.773867676956,59.7977813247478,52.7030947930885,17.13557937952
"Spathandra",30,1.8159901132314,25.0010447820028,38.1578453063965,26.0946423212687,23.674515469869,2165.75254720052,67.2388103485107,1107.97532552083,58.3138991991679,0.240759596048344,199.191415602161,49.8877518561579,49.6291828155518,17.3674827929466
"Sporoxeia",9,1.0983588947062,13.6547978719076,71.2223362392849,19.3795960744222,6.96633524364895,1618.76725938585,66.1362970140245,739.481170654297,73.0245624118381,1.16046603189574,145.602188534207,75.4492373996311,55.6360308329264,20.1021764013502
"Stanmarkia",2,0.00217184483694167,16.053062915802,73.1527404785156,15.7821335792542,14.6116547584534,2527.39953613281,78.5625686645508,1356.81097412109,69.4323234558105,4.15175890922546,170.38588142395,69.8860821723938,54.3458547592163,16.6718759536743
"Stenodon",31,0.405013900964891,23.2144302245109,78.5608618951613,24.9642943720664,21.6603418780911,1498.94875409526,80.8083692981351,800.959535660282,16.0470176973651,0.582526931839605,198.19227427821,22.0013328598392,53.8129816362935,16.0823798564173
"Styrophyton",7,0.25866869123223,19.1874801090785,61.8327936444964,24.1468475886754,12.0472459793091,1594.4502999442,78.7887180873326,896.939932686942,73.4433304922921,1.01576515180724,181.805882590158,37.182895387922,57.5444962637765,17.3343642439161
"Tashiroea",71,1.5622139572651,19.4923491007845,63.8412610712186,28.2706712803371,9.84474186830118,1637.72826976507,52.8942936104788,768.70542327451,153.874606065347,0.522395479446933,196.51990888712,37.6331637879493,55.9996266118797,16.5722411137791
"Tateanthus",10,0.564840470903048,24.4999950408936,49.4566944122314,24.8952241897583,23.7799688339233,2355.02926025391,36.7702795028687,930.079852294922,323.0059425354,1.4208830235526,180.702281951904,52.8460279464722,47.2116138458252,17.3806449174881
"Tessmannianthus",50,12.7190287893632,23.2279221916199,53.2040264129639,23.8086576843262,22.456395072937,3176.44969238281,29.3056869125366,1114.4332800293,480.343721542358,1.50032916426659,188.283000488281,61.8981694889069,50.5895213127136,16.2142344093323
"Tibouchina",1166,138.580438634762,22.1218077972864,66.4262310587522,23.6960324611304,20.1758125062463,1590.57556144492,61.9563676341729,744.158133936992,108.733638683478,1.01972859911441,188.341090038206,37.4390998930165,53.7837409665068,16.9319292870571
"Tigridiopalma",3,0.00217184483694167,21.8233451843262,64.6818669637044,28.0524196624756,14.0724751154582,1893.14265950521,68.6669540405273,854.151672363281,83.2285842895508,0.697633276383082,197.986715952555,28.4363215764364,55.2603098551432,17.6588393847148
"Trembleya",345,5.95501131449295,21.1057616164719,76.8492921027584,23.2680239193681,18.1857112746308,1388.39082172781,69.4085135197294,722.016454591613,73.6173497130905,0.640068815000679,196.175175409732,25.2702477503514,53.0048457159512,16.7576081925544
"Triolena",304,64.2312415265504,23.8681988276933,47.3537378562124,24.499919295311,22.9825200705152,3218.96397921914,37.1981275803164,1156.57028890911,447.631776681072,1.27452164297727,188.282750947434,69.0792299948241,51.4952003527106,17.1191014354689
"Tristemma",375,27.4010698924015,23.7380076243083,50.8012754999797,25.0514496714274,22.3099627456665,1870.71956738281,59.7668052622477,899.399920166016,101.158400229136,0.454520149496409,197.443964019735,30.7757068386315,51.2372448571185,15.5475025572253
"Tryssophyton",1,0.00217184483694167,25.073112487793,55.738712310791,26.046968460083,23.9733638763428,2649.13330078125,32.7385025024414,1037.46179199219,362.510223388672,1.53920125961304,191.246440887451,51.3073797225952,48.7453031539917,16.7139763832092
"Votomita",20,0.685538811440221,25.136810874939,43.1882897377014,25.9655117988586,24.3052744865417,2749.57906494141,45.3004321098328,1122.05032958984,266.097168731689,0.17191634522751,199.431407928467,43.8524546384811,47.0855122566223,17.6484338998795
"Warneckea",286,20.1870723917142,24.1975588431725,51.8463000317554,25.5486014106057,22.6686801276841,1826.59480787157,64.6272461564391,917.354565280301,84.4448187918096,0.52993134781067,196.854416458201,30.4480744072329,52.4632265473301,15.4313352283064
"Wurdastom",15,0.108210611306779,19.995552889506,43.7729943593343,20.0262219111125,19.4459290186564,3822.50797526042,26.2302928288778,1282.4830078125,578.221005249023,2.49493166829149,164.962598164876,107.374008496602,53.4685046513875,18.5718800385793
"Acca",7,0.00217184483694167,12.7566524233137,64.3905726841518,14.237676688603,10.7199355534145,621.700060708182,77.5090037754604,348.720431191581,22.2634045396532,3.0473484141486,136.21507699149,61.7092638015747,63.8575936726161,18.7006342070443
"Accara",16,0.213285210993464,20.7754065990448,77.0001692771912,22.8986982107162,17.6161108613014,1381.5606842041,85.9162950515747,847.377899169922,33.6758213043213,0.6141028534621,196.841815710068,29.9501171410084,52.1624823212624,17.8204961121082
"Actinodium",43,0.130652587011135,15.5757428768069,65.9518668596135,19.6302731536156,11.7179011855015,683.060323315997,50.3756528455158,295.179517524187,63.5868183402128,0.234258153930653,197.609487932782,27.8139913913816,61.5378501138022,17.5698830804159
"Agonis",122,0.962226074706533,16.3258661363946,59.4397736221063,20.4165757914059,12.5283117137971,816.97630210001,59.9697549694874,408.097750491783,59.1258333550125,0.284685718910239,197.041830512566,32.3368934234629,60.6120868801748,17.9440952322994
"Algrizea",43,0.862315218342698,22.8668840097827,75.1787087196527,24.2238193334535,20.5475173329198,702.480949224428,59.7194669856582,341.661274045013,53.7860767231431,0.542672242189563,195.035657483478,18.0718382097954,59.35890080208,15.7120414722797
"Allosyncarpia",22,0.151142376728649,27.0646609393033,88.1414264332164,29.8076095581055,23.7295553900979,1428.36906294389,107.969461961226,986.924050071023,3.96638000011444,0.282592321661386,190.509726957841,22.6087256453254,58.8555273576216,15.7789621786638
"Aluta",526,2.08939352320658,21.8241726799156,112.814201630567,29.5228063597879,12.8765432064071,262.37885797885,45.9378047895975,115.557685416914,28.5191996668681,0.136967970646153,151.772184345205,4.08517002135855,72.0752945435818,13.2353519495902
"Amomyrtella",19,3.66323264377653,16.6156255822433,84.8126389352899,20.0791485937018,11.9574811082137,829.19574295847,80.5386924743652,467.216056422183,29.3882873434769,2.4217159634358,156.954231362594,38.4212184956199,58.6311352880378,18.7530826643894
"Amomyrtus",33,12.0903011747797,10.0963313651807,65.6413207776619,15.0726109418002,5.55524363978343,1806.48514811198,53.282534570405,795.756585323449,194.226567759658,0.701933913158648,132.488880128571,108.339267383922,54.2318318395904,21.4294918378194
"Angophora",680,11.4212614216526,18.0867939374026,85.4094203275793,23.7604783647201,11.4702579905005,830.446768637264,34.0147837989471,323.271058351853,117.511390254077,0.445706701364971,172.951357267183,22.2191479341072,62.2825911026375,16.1183811146839
"Anticoryne",16,0.039289434961443,16.7540917992592,94.3813009262085,22.5849469900131,10.9320119023323,363.252151489258,42.4104187488556,151.332326412201,48.345992565155,0.184309496777132,190.846060991287,12.7773549184203,71.1203198432922,14.4967460781336
"Archirhodomyrtus",127,16.816187927991,20.0826505751122,58.6958725771566,23.9469271532194,15.4331172282302,1610.17896084523,57.3703325827291,804.106456846703,140.445210614542,0.807937126929366,153.427928771873,35.6361244682252,55.48855773295,18.3120899081543
"Arillastrum",6,0.00646135365859776,22.6554390589396,16.1755464871724,25.4503463109334,19.6764456431071,2338.98173014323,39.4359531402588,924.279774983724,284.931973775228,0.500505531827609,175.300043106079,48.0575210253398,52.6253617604574,18.1091758410136
"Astartea",235,1.84081508117738,16.4470228438682,68.7387044866034,21.0526245441843,12.161139979261,740.803416020819,59.30219810567,373.012446139721,54.791961199172,0.27420029069515,196.021719133093,28.0575120144702,62.4275266417375,17.357355286889
"Asteromyrtus",314,7.01602138363374,26.4089265021549,70.1592435836792,28.8228315365542,23.126139045521,1272.68303840783,107.486956262285,877.68364594089,17.6231304416611,0.182975634050876,189.129485306466,21.8553793554979,60.0706654587116,15.247970777459
"Astus",65,0.299634356310848,17.0301109460684,88.3600080049955,22.5369872753437,11.4639580213107,388.565244704026,35.8748501997728,148.263446397048,55.9379540370061,0.192896208510949,190.87130072178,13.3610321766291,70.3854228337606,14.9775574891995
"Austromyrtus",105,13.5271049300646,20.4103457768758,55.3678009487334,24.3844965616862,15.7982771464757,1432.31460542225,46.7383685974848,637.261383056641,148.776849056426,0.425071890998654,174.460833467756,33.857353899214,56.6940946972559,18.3571253405677
"Babingtonia",148,0.849412866022802,18.0084552442705,83.730834213463,24.0293745994568,12.568361172805,622.489240079313,76.7260292414072,360.801463359111,33.4140247783145,0.252629804218675,191.047972083892,19.2647906309806,64.5541788971664,15.834122595371
"Backhousia",396,21.7579685321034,18.8041955533654,72.9664672360276,23.53269900216,13.191995938619,1128.34977876297,42.9611044170881,499.340512709184,129.239513146757,0.586945657952303,161.002882428041,28.6056778269384,58.8810430801276,17.4675134751532
"Baeckea",1002,71.804606808465,17.0526163049801,77.8237958030548,22.482934678624,11.4779591340267,933.780959610929,41.8655391791148,379.501777100706,115.781761146115,0.430401354061046,158.889984014585,36.9988568174347,61.7050393286024,16.9296293616374
"Balaustion",61,0.359439989309769,18.7480053510822,102.953214864262,25.9989577121422,11.4601389931851,307.829447261623,45.0516838636555,135.252177003954,38.2129581013664,0.105049397231492,169.858340153929,6.69383947771104,70.4878034435335,14.0104284638264
"Barongia",2,0.00217184483694167,23.4400243759155,43.5898475646973,26.4984827041626,19.0513715744019,3436.93664550781,61.5005798339844,1767.66094970703,296.472610473633,1.55785125494003,175.988620758057,40.801486492157,52.9641942977905,16.3800818920135
"Basisperma",2,0.00217184483694167,26.0738868713379,42.0231151580811,27.1108198165894,24.6738872528076,1733.63421630859,52.6098289489746,778.667022705078,157.598197937012,0.0321774715557694,199.998941421509,35.217071056366,51.2365798950195,19.3734247684479
"Beaufortia",1,0.00217184483694167,16.0737457275391,97.2612762451172,22.2999248504639,10.3214778900146,410.642974853516,57.7401275634766,204.538421630859,37.0936241149902,0.12594610452652,199.654674530029,11.0027689933777,69.9043464660645,13.9672195911407
"Blepharocalyx",516,36.0695519119735,20.2539151611254,75.0274068181829,23.3376301998316,16.3820423323574,1390.88300654685,50.6115800114565,595.773144832877,154.345733703569,0.683783557632841,190.919974198945,29.9975138007054,54.5134887547456,17.3435938327503
"Calycolpus",298,57.4924793371564,23.7333702881064,51.7234970067171,24.5386584045103,22.8195903861283,2220.80197245963,51.1220436512224,974.121076033419,203.868936865122,0.869090168659525,192.661299888986,44.7524588620103,51.3740137386109,17.1203695925023
"Calyptranthes",860,95.8304436296964,23.0834586514983,58.4652999611788,24.5334873454515,21.2871435309565,2008.39764510754,47.345463891362,826.878658826961,223.270133775888,0.776471885238394,190.965498426558,39.7094766567993,51.296502944069,17.5729056900894
"Calytrix",2483,22.7194067277905,21.6202430679026,92.4065709636215,26.9005621880917,15.6190485731607,574.743335785305,71.8939727377776,347.031938129001,28.1546483259414,0.191197447602161,169.282384646741,13.2422316859509,68.7738976988789,14.2673570291387
"Campomanesia",1743,42.8190604669384,22.4501081713985,72.1755650422386,24.8290837036763,19.406229335415,1478.41475466949,52.7031814823599,651.917825179064,141.338793943001,0.473421320390107,197.045420060675,25.5400820556985,54.074720172769,16.4998057619931
"Chamelaucium",507,2.49518586938104,18.0168719094181,92.3739057762853,24.1989568300266,11.9614141904391,401.19824841742,50.7390270853889,185.405497037447,42.2654159703904,0.166158170189972,180.193329179068,11.7975834709179,69.6194718735112,14.6371712046345
"Chamguava",16,0.977652561615923,23.8968762159348,66.249338388443,25.4778497219086,21.4479510784149,2003.10252761841,60.1672418117523,961.952491760254,148.304415464401,0.917124243453145,177.841794729233,35.6094381213188,58.3189722895622,15.0020188689232
"Cheyniana",9,0.00217184483694167,20.6006490919325,111.5505794949,28.2933767106798,13.1571698718601,321.204433865017,66.9041493733724,171.942543877496,24.1875580681695,0.131826192140579,148.404384401109,5.18518047862583,70.7939491271973,13.9410815503862
"Cloezia",18,0.844661323290493,22.5786636140611,23.0148553318448,25.4411823484633,19.6611840989855,1660.71405029297,43.9595726860894,687.589436848958,197.306139204237,0.638149667117331,171.544830216302,44.3839596112569,54.3542524443732,18.3606107499864
"Corymbia",4658,49.6208310506763,23.9422782913919,92.8374664274701,28.663450947029,17.7827416284241,743.516751169391,82.0124204258081,460.718728359905,35.3467586518588,0.236490046383931,166.300381305068,13.920193830869,66.9742661295526,14.0529767404923
"Corynanthera",15,0.00937134235235295,19.2578440348307,93.1483057657878,26.0084433237712,13.0669295628866,462.270937093099,77.7487269083659,271.395999145508,26.76189549764,0.168094363063574,194.29902750651,7.44055730501811,66.8903586069743,13.5707080205282
"Curitiba",17,0.0282924147286185,17.6862246569465,76.0616410199334,21.3718401964973,13.4716305452235,1577.64551499311,23.0358241586124,541.249958711512,270.240798950195,0.232363015413284,199.654428594253,27.2315950954662,50.6993025611429,18.7355306288775
"Cyathostemon",206,1.6852544637962,17.4004176843514,90.8909992292089,23.1219664823662,11.6642412028266,375.993027844475,37.9424609721286,147.259010277906,51.8429869679571,0.164519755441008,185.502963426622,12.7210398599939,70.4810123489898,14.9414965261533
"Darwinia",610,8.93331465819901,17.3665881594674,78.952393663125,22.8698001517624,12.0080189829967,580.493031861352,50.9872164194701,264.620782383153,62.1316048590863,0.241350677821663,181.420964520877,21.0594892144692,65.937982121452,16.2723229581541
"Decaspermum",403,93.0408137618636,22.7283661395089,46.9457800299595,24.5403752528113,20.4077296955118,2402.53513292639,43.5936036808023,978.299535860199,298.540157396208,1.09194458533523,174.095079452533,70.2386049085063,53.2770419621898,17.475015012893
"Enekbatus",128,0.381725558454028,20.5100117325783,108.684786319733,28.261498183012,12.4604054093361,274.370703339577,50.0341643244028,126.249159991741,27.3063144683838,0.101683555840282,151.675773739815,4.8565744291991,69.7676891833544,13.614922542125
"Ericomyrtus",300,1.51957895926598,17.6087227567037,96.7723380788167,24.0800284576416,11.409050283432,395.058333180745,54.2746453348796,190.275555521647,39.4246197573344,0.140106501374394,186.668719730377,10.0690718571345,69.3400888284047,13.9967334318161
"Eucalyptopsis",9,2.60400171839495,22.9689290788439,41.5506502787272,23.3845882415771,22.1948922475179,2880.12726508247,23.670230017768,1024.56064860026,491.068193223741,1.60453362166882,177.380358123779,76.5068971633911,51.451203250885,17.4394723892212
