"(Intercept)","CHELSA_bio10_02","CHELSA_bio10_11","CHELSA_bio10_17","depthtobedrock2","fm_scoring_corolla_diam","fm_scoring_fruit","fm_scoring_seed_number","GLOBAL_SLOPE_10MIN","meancarbon","meanpH","meanwatercap","most_common_life_form","seed.length.mean","df","logLik","AICc","delta","weight"
98.8427386948962,NA,-18.2880839513783,0.607759765684297,NA,NA,NA,0.325786559996208,NA,0.12725552232529,NA,NA,NA,NA,6,-519.422931393655,1051.2329595615,24.3391442215393,9.98348808347584e-08
-46.4769816014319,3.1522773000193,4.47461290979068,NA,NA,NA,"+",NA,-0.0564331092162394,1.71951090691345,NA,-0.0401778051262393,"+",0.103814145393948,10,-515.100989483027,1051.23484281582,24.3410274758542,9.97409178456994e-08
-0.486665229640666,NA,-6.65013901396623,1.06015903657114,NA,-0.0709726161501948,"+",NA,0.210423154070561,NA,8.41684266129099,-0.767249804865964,"+",0.105716364222315,11,-513.997683733247,1051.24065048536,24.3468351453982,9.9451706814014e-08
-13.1950901780969,NA,-6.45414717614735,0.967958730882682,1.6883060080953,-0.204525971607934,NA,0.356843572684304,0.215986270966664,NA,8.56230375741252,NA,"+",0.260895537808157,11,-513.99843896818,1051.24216095523,24.3483456152628,9.93766257664363e-08
-130.112275974034,3.16625827806656,14.271909453139,NA,1.1054406296541,-0.184677014303924,NA,0.401207655459189,-0.265798540913376,2.21753122893077,4.67408130135656,0.397254324009338,"+",NA,12,-512.881955950177,1051.24258488614,24.3487695461713,9.93555635871208e-08
-54.2182124127232,NA,NA,0.947058974073372,1.51261199493078,NA,NA,NA,0.0730775285844304,0.960990702359851,10.607976339063,-2.04941953025866,"+",0.0438890896576834,10,-515.107327243236,1051.24751833624,24.3537029962731,9.91107827570949e-08
-49.4738566239058,3.14775378754802,4.91043788494467,NA,0.179297270025646,-0.0965548354876761,"+",NA,NA,1.74631427254326,NA,-0.0873466580792843,"+",NA,10,-515.108123490469,1051.2491108307,24.3552954907384,9.90318974808588e-08
-44.3725835303549,3.12130561982516,4.13475415999457,NA,0.0508506786219109,NA,"+",NA,NA,1.68667370990714,NA,-0.0988254588399782,"+",0.107267795045041,10,-515.113618370917,1051.2601005916,24.3662852516356,9.84892213792014e-08
-53.7299137019919,NA,NA,1.07638172903991,1.35479633702914,-0.0743133447203019,"+",NA,0.255809993748394,NA,9.8160652326882,0.220370690163667,"+",0.102250146099389,11,-514.008121973771,1051.26152696641,24.3677116264464,9.84190051485898e-08
-18.0224669690337,NA,-3.44811043007962,NA,NA,NA,"+",0.423239818989361,-0.104234598819551,1.29535626630188,7.47510991320629,NA,NA,0.265765149294713,9,-516.214983641523,1051.27108877837,24.3772734384083,9.79495961325294e-08
-58.7982449945224,NA,0.307899880683476,0.946576370526221,1.12884711816516,NA,"+",NA,0.0559795417847005,0.821614531489909,11.2671559678296,-1.05693955475107,NA,0.0937264759733694,11,-514.012963421463,1051.27120986179,24.377394521829,9.79436662759547e-08
-3.33392747002531,NA,-5.28678528824065,NA,NA,NA,"+",0.424764911588449,NA,1.29130601814738,7.01532459216389,-0.83195811848843,NA,0.274084462035112,9,-516.218853533566,1051.27882856246,24.3850132224939,9.75712742743866e-08
136.674600348545,NA,-23.6895171960272,0.635680988872718,NA,-0.0878398967421651,"+",0.386397204639383,NA,0.29678664590887,NA,-2.93057927166564,NA,NA,9,-516.220088708597,1051.28129891252,24.3874835725564,9.7450831072162e-08
-51.8488312977657,NA,-0.344163706134722,0.953320052625482,1.51063413650703,NA,NA,NA,0.0705423825719915,0.964949439499075,10.5371013861783,-2.09061614389034,"+",NA,10,-515.125240845875,1051.28334554152,24.3895302015517,9.73511592304393e-08
-53.7561926732781,NA,0.0278458969886961,0.944401211973747,1.31465668347009,NA,NA,NA,NA,1.00101448639041,10.6579679052239,-2.03553757468278,"+",0.0411270397503893,10,-515.12566398453,1051.28419181883,24.3903764788608,9.73099749058548e-08
-73.0357913704329,NA,1.96946658707842,0.929031091451852,1.33099025445931,-0.0699894018454718,"+",NA,0.0410729791160619,0.762520714160205,11.5624917866561,NA,NA,0.128059647605925,11,-514.021408760011,1051.28810053889,24.3942851989248,9.71199818980318e-08
-122.912514292399,3.17650094165436,12.9756633973384,NA,1.15810794759745,-0.347275059200525,NA,0.463591668054913,-0.241031697165435,2.12839620662949,4.79376773390507,0.199249518936205,"+",0.386323587797919,13,-511.781731465996,1051.29679626533,24.4029809253607,9.66986341459651e-08
-4.408640697116,NA,NA,0.630718534396549,NA,NA,"+",NA,0.262573754890988,NA,NA,NA,"+",NA,6,-519.464776698921,1051.31665017203,24.4228348320703,9.57434601431187e-08
-114.252229624498,2.93886997674523,13.6128261624963,NA,NA,-0.0905135015205734,NA,NA,NA,2.07708307336491,3.80146708175346,0.240449626092297,"+",NA,9,-516.238051386779,1051.31722426888,24.4234089289198,9.57159810778041e-08
-39.1356362342202,NA,NA,NA,NA,NA,"+",0.419673474600775,-0.119172790339393,1.4097270972017,8.00526554183789,-0.35677513909982,NA,0.261492722950688,9,-516.244896362945,1051.33091422122,24.437098881252,9.50630446850048e-08
-4.62028613448471,NA,NA,0.533243136687947,NA,NA,"+",0.346591104351344,0.211926240276714,NA,NA,NA,NA,0.158929686281411,7,-518.406757045598,1051.33203260971,24.4382172697503,9.50099008373621e-08
-120.13358413749,3.08856005512583,12.6089792412672,NA,1.02893460639345,NA,NA,0.398400162746271,-0.213106256845252,2.08160095646173,4.72367775421279,0.358493633541201,"+",0.196829321527418,12,-512.934078273992,1051.34682953377,24.4530141938008,9.43095675830147e-08
-49.3305891392869,NA,0.106943889634032,0.938156145069708,NA,-0.0675894424671552,"+",NA,-0.00656200653206561,0.8309171151893,10.8578932744332,-1.31085968099941,NA,0.129222920293418,11,-514.052448038573,1051.35017909601,24.4563637560498,9.41517518896265e-08
119.151959285521,NA,-21.7613659653032,0.584519713495396,NA,NA,"+",0.37898187356331,0.220359311498015,-0.182946880282514,NA,NA,NA,0.195629538491574,9,-516.256976285799,1051.35507406693,24.4612587269612,9.39215986095374e-08
64.451614943144,1.69872151544172,-13.1053304748132,NA,NA,-0.326614553465147,"+",0.558482474548504,0.366105742119864,NA,NA,NA,"+",0.51834106379468,10,-515.161963083154,1051.35679001607,24.4629746761079,9.38410508249573e-08
-18.9133610538551,2.96925530660645,NA,NA,-0.0370636932951461,NA,"+",NA,-0.038219964020071,1.68177530918076,NA,-0.427318078020631,"+",0.111099584966227,10,-515.16347137085,1051.35980659147,24.4659912515017,9.36996182098849e-08
-29.79957010263,2.16187147100848,NA,NA,NA,NA,"+",0.484487364681998,0.207553733985157,NA,1.22724466986282,4.65712870806575,NA,0.350201909661758,9,-516.261044722524,1051.36321094037,24.4693956004103,9.35402607789417e-08
2.3371394422775,2.11905835142459,-4.35694781032252,NA,NA,NA,"+",0.444051461454918,0.228401523784187,NA,NA,3.88397098264678,"+",NA,9,-516.262900036244,1051.36692156782,24.4731062278515,9.3366875141799e-08
-37.7197175185327,NA,-0.826854389711469,0.935587884766615,NA,-0.0948829690975307,NA,NA,NA,0.964031004300263,9.95134521028604,-2.44838819180497,"+",0.0944550721040715,10,-515.167913628883,1051.36869110753,24.4748757675661,9.32843034788496e-08
5.37170954037158,2.17328146411131,-4.96886996069864,NA,NA,NA,"+",0.487505296270306,0.231060398150037,NA,NA,3.92469476275656,NA,0.349829694286512,9,-516.264233770162,1051.36958903565,24.4757736956863,9.32424315794113e-08
-23.6814550417565,NA,-4.52946131664986,1.07866734515901,1.52211167744477,NA,NA,NA,0.283066784893361,NA,8.71214257577894,NA,"+",0.0714151560256168,9,-516.26449962206,1051.37012073945,24.4763053994823,9.32176461967676e-08
-43.2671184840201,NA,NA,0.935385843577356,NA,-0.0953522804370567,NA,NA,-0.0128397882515063,0.978484731248368,10.0979165616806,-2.3739753249645,"+",0.0935035253962144,10,-515.169295894307,1051.37145563838,24.4776402984139,9.31554488876977e-08
-54.2771570084675,NA,NA,1.00188122258061,1.37452968297922,-0.178487788345034,NA,0.3605852312141,0.188879552041096,NA,9.67390564836755,0.635767432560623,NA,0.29787285213153,10,-515.169648277803,1051.37216040537,24.4783450654063,9.31226282279983e-08
-55.0803115460669,NA,NA,0.940122117095428,1.14779120989203,-0.0683406560263766,NA,NA,NA,0.967364185017912,10.904338347427,-1.30831985155415,NA,0.138120237049356,9,-516.266579868075,1051.37428123148,24.4804658915125,9.30239321160578e-08
-19.0607812200557,2.97008949017178,NA,NA,0.0291278211671386,-0.0937484367666843,"+",NA,-0.0614372367893645,1.74904786988194,NA,-0.474683020741876,"+",NA,10,-515.172663791135,1051.37819143203,24.4843760920703,9.28422386727593e-08
-104.969900627266,2.86396807702928,11.699844590514,NA,NA,-0.171422024139754,"+",NA,NA,1.92873397725853,4.22674794862529,0.382553565312076,"+",0.209151609146556,11,-514.06914317054,1051.38356935995,24.4897540199834,9.25929245878415e-08
-37.8282864759591,2.60935798377592,NA,NA,1.27082983977288,-0.170591924632321,NA,NA,NA,1.88104672799052,3.02237872968415,NA,"+",0.217087230873617,9,-516.272044607015,1051.38521070936,24.4913953693931,9.25169670892445e-08
-4.02131025991479,NA,-6.18058298243761,0.984852762932643,NA,-0.177222640704331,NA,0.36810894492784,0.139026470641879,NA,8.33888773221542,-0.292939852864371,NA,0.30514496394668,10,-515.180624988309,1051.39411382638,24.5002984864184,9.21060377135088e-08
-38.2339315968328,NA,-1.25079230605422,0.84541747870553,NA,-0.200060446181168,NA,0.363077646061502,-0.0805823881962854,0.93544244423408,10.3035739029383,-1.89305805763079,NA,0.288804940095662,11,-514.077152424483,1051.39958786783,24.5057725278691,9.18542862609892e-08
-70.8735912019569,NA,1.47268034889846,0.832376991506404,1.64890700440169,-0.201119781222945,NA,0.358130514036003,-0.0258959747463999,0.831291482289768,11.2363702097162,NA,NA,0.284501512537628,11,-514.079621599475,1051.40452621782,24.5107108778525,9.16277617339129e-08
4.62127969994695,NA,NA,0.595238936203833,-1.77113734291791,-0.0894759645393358,"+",0.346572264212194,NA,NA,NA,NA,NA,NA,7,-518.449305856399,1051.41713023132,24.5233148913519,9.10521386563504e-08
-51.3749804424641,NA,NA,1.10170468785127,1.48691599633644,-0.0728737355234209,NA,NA,0.282662739920515,NA,9.25324643448255,NA,"+",0.106579826614797,9,-516.291161234366,1051.42344396406,24.5296286240937,9.07651524487202e-08
2.24332241862974,NA,NA,0.581696428232221,-1.36895110804181,-0.133751029001108,"+",0.340022184398031,NA,NA,NA,NA,"+",NA,8,-517.377136263388,1051.42403996864,24.5302246286719,9.07381082553333e-08
-27.9822748085681,2.2984633722363,NA,NA,0.632862846148416,NA,"+",0.440014937612802,0.253435500768849,NA,NA,4.44675826619357,"+",NA,9,-516.294909569599,1051.43094063452,24.5371252945599,9.04255710598922e-08
-18.7005093459013,NA,-3.75503163393805,0.843463972573436,NA,-0.224536439349479,NA,0.354410485546797,-0.0578977618305399,0.943021860647454,9.56429678811748,-2.85374341105259,"+",0.24582039194664,12,-512.976442668027,1051.43155832184,24.5377429818718,9.0397648008086e-08
-71.580315551832,NA,2.45648809775752,0.946955799238228,1.1869584046493,NA,NA,NA,NA,0.97756804498327,11.2997654489625,-1.10144622086842,NA,0.098734622137887,9,-516.295269299455,1051.43166009424,24.5378447542723,9.03930481323028e-08
114.743618143666,NA,-20.5652645533017,0.528896589396309,-0.538976653030923,NA,"+",0.374559927112326,0.134299818402359,NA,NA,NA,NA,0.186537480098267,9,-516.295383764654,1051.43188902463,24.5380736846703,9.03827018662173e-08
-4.68793785018073,NA,NA,0.561949343458699,NA,-0.134323411881077,"+",0.334750670796394,0.182967386022747,NA,NA,NA,"+",NA,8,-517.382001856966,1051.43377115579,24.5399558158276,9.02976858256925e-08
-62.1935215598962,NA,0.833038365408482,0.960156627717759,1.13119581204955,-0.0174642841690602,"+",NA,0.0402062165828744,0.848039504407194,11.3333826012963,-1.00796932337844,NA,NA,11,-514.094887108849,1051.43505723657,24.5412418966009,9.02396394319736e-08
-49.2416484501238,3.16379328180551,5.0518133354882,NA,-0.12606636121627,NA,"+",NA,-0.0804331702088181,1.76157065655854,NA,-0.0215612865451964,"+",NA,10,-515.202869938523,1051.43860372681,24.5447883868469,9.00797642223109e-08
131.823799567743,NA,-22.6156866124525,0.701862910331857,NA,NA,"+",NA,NA,0.399557552574409,NA,-3.53145698859646,"+",NA,8,-517.385360374428,1051.44048819072,24.5466728507515,8.99949281641031e-08
-55.4389561612405,NA,NA,0.937101695978786,1.38813803195812,-0.0974106831825527,"+",NA,0.0709023810258409,0.873305280057647,10.9532792374215,-1.78500256097029,"+",0.0922858637840478,12,-512.98127356693,1051.44122011964,24.5474047796765,8.99619992443642e-08
-24.1984692427151,NA,-4.39976945120577,1.09323925547736,1.53055030071258,-0.029953992686639,NA,NA,0.277777446357761,NA,8.66551546069143,NA,"+",NA,9,-516.301304690874,1051.44373087708,24.5499155371108,8.98491337244707e-08
-16.732078385947,NA,-5.31111358076539,1.10192077420171,1.44362670236221,NA,NA,NA,0.291502141085899,NA,8.48015589310047,-0.426984361711452,"+",NA,9,-516.302396408663,1051.44591431265,24.5520989726888,8.97510973506216e-08
-55.5477188122681,NA,NA,0.948009164299764,1.26211563587228,NA,NA,NA,0.0529207890398301,0.927336040285099,10.8753099165829,-1.30336637090765,NA,0.103824052417046,9,-516.303519208086,1051.4481599115,24.5543445715346,8.96503814227865e-08
-46.9557084233047,NA,NA,NA,1.74438401151661,NA,NA,0.344550194864187,NA,1.49403125360682,7.48763614967223,NA,"+",NA,7,-518.464839333261,1051.44819718504,24.5543818450763,8.96487106447406e-08
-36.8482255447011,NA,NA,NA,NA,NA,"+",NA,NA,1.46641691374324,7.45476446584517,NA,NA,0.184271497919629,6,-519.536215720603,1051.4595282154,24.5657128754356,8.91422405754039e-08
-36.4808202212183,NA,NA,NA,NA,-0.264575174569093,NA,0.427199895850888,NA,1.37075599470587,7.34167578701793,NA,NA,0.418416005425698,7,-518.47066404352,1051.45984660556,24.5660312655943,8.91280506988477e-08
-85.9675732093021,NA,4.09618460398873,0.929416555402475,1.4375177718558,-0.0693010538667704,NA,NA,NA,0.905436979697769,11.5830842772527,NA,NA,0.133336663190808,9,-516.309746412724,1051.46061432078,24.5667989808107,8.90938447840033e-08
132.438012498666,NA,-22.9935928455593,0.771896569064805,NA,-0.117298761371356,NA,0.345623589598841,NA,NA,NA,-2.70322121735791,"+",NA,8,-517.396142688297,1051.46205281845,24.568237478489,8.90297871790104e-08
15.6255040195032,NA,-8.70372787686029,0.984035841802144,NA,-0.2013127270946,NA,0.359553882753558,0.163288181764116,NA,7.58993652986442,-1.23282349086001,"+",0.26264715826058,11,-514.108723746281,1051.46273051143,24.5689151714657,8.89996248587507e-08
135.993158816379,NA,-23.6352884621209,0.740784964886707,NA,NA,NA,0.347002659795828,NA,NA,NA,-2.76732990946474,"+",0.134882401818096,8,-517.397485789857,1051.46473902157,24.5709236816101,8.89102913983617e-08
-46.1987118461838,NA,-1.2799626249802,0.933972735252009,1.16132610577923,-0.0981367461529996,"+",NA,NA,0.901045426006499,10.7918084689923,-1.88114695295091,"+",0.0910522990942429,12,-512.99397339957,1051.46661978492,24.5728044449579,8.88267210898614e-08
150.163856007396,NA,-25.6273124558247,0.594274959033802,NA,-0.257139160638719,"+",0.428897729759422,NA,0.350134554062905,NA,-4.0384403183188,"+",0.276016817853828,11,-514.113396455458,1051.47207592978,24.5782605898191,8.85847256016494e-08
4.23184176871622,NA,NA,0.662368462852947,-1.71356301662283,NA,"+",NA,NA,NA,NA,NA,"+",NA,6,-519.543242575983,1051.47358192616,24.5797665861942,8.85180465715742e-08
-25.1630973940645,2.24379078330773,NA,NA,NA,NA,"+",0.440524953549909,0.21566358560367,NA,0.203583034507649,4.3996263406499,"+",NA,9,-516.321550183541,1051.48422186241,24.590406522444,8.80483837885521e-08
-5.86667648675225,2.1782438124976,-3.30189356783369,NA,NA,-0.121064438248672,"+",0.470968499872558,NA,NA,NA,4.60742312195301,"+",NA,9,-516.323026676112,1051.48717484755,24.5933595075862,8.79184769308462e-08
-5.32493035436159,NA,NA,NA,NA,NA,"+",0.359258126267895,NA,0.764569828788154,NA,NA,"+",NA,6,-519.550380114953,1051.4878570041,24.5940416641342,8.78884949618712e-08
-5.03360221224656,NA,NA,NA,NA,NA,"+",0.372933423244743,NA,0.801587399136311,NA,NA,NA,NA,5,-520.606646171653,1051.4885217011,24.5947063611402,8.78592902054889e-08
-18.399139828962,NA,-5.05522650029882,0.999415957264493,0.695581953432963,-0.183548373945377,NA,0.375733625261846,NA,NA,8.9021462390883,0.397596041459803,NA,0.303143669233888,10,-515.229736493197,1051.49233683616,24.5985214961943,8.76918524267517e-08
-39.6813237801176,NA,-0.53950822389137,0.94932921938081,NA,-0.0584005136292428,NA,NA,-0.0149157874039805,0.97840859087671,9.99333658881964,-2.42421443641435,"+",NA,10,-515.23451857722,1051.50190100421,24.6080856642413,8.72735037068769e-08
-30.1177265468532,2.64208928497156,NA,NA,NA,-0.168563135837367,NA,NA,-0.131084712439724,1.89792943345968,2.6882752972674,NA,"+",0.2132286450834,9,-516.332561475738,1051.5062444468,24.612429106839,8.70841756383626e-08
2.76988319931637,NA,NA,0.577563252013325,-1.41857097457789,NA,"+",0.329100175824487,0.115250722583933,NA,NA,NA,NA,NA,7,-518.494653814825,1051.50782614817,24.6140108082038,8.70153322846282e-08
-80.363109689016,NA,3.07323739317225,0.915368290269257,1.74528438344557,-0.0972511919916345,NA,NA,NA,0.865120207187611,11.1986526149506,NA,"+",0.0920790482720312,10,-515.238072875876,1051.50900960152,24.615194261552,8.69638582222506e-08
-25.2714802029702,2.22993401703565,NA,NA,NA,-0.0710779826980249,"+",0.460187202684294,0.195200189368674,NA,NA,4.96053432421316,NA,NA,8,-517.422674682911,1051.51511680768,24.6213014677182,8.66987101511779e-08
136.988042454656,NA,-22.2714275938936,0.805956412287357,-1.57701758947518,NA,"+",NA,NA,NA,NA,-2.78871950768939,"+",NA,8,-517.424445949477,1051.51865934081,24.6248440008494,8.65452795479709e-08
3.60175773243876,NA,NA,0.538985744313958,-1.65826253673063,NA,"+",0.331019471855946,NA,0.144570122634051,NA,NA,NA,NA,7,-518.50133715981,1051.52119283814,24.6273774981735,8.6435717839123e-08
-26.150939006832,2.35643468635008,NA,NA,0.186324342663182,NA,"+",0.482309276012013,0.229113293243459,NA,NA,4.50196244691627,NA,0.342464147424658,9,-516.340564343391,1051.52225018211,24.6284348421441,8.63900337735784e-08
-52.2069891754868,NA,NA,1.10010647613687,1.49554187686116,NA,NA,NA,0.277905212190043,NA,9.31376189294767,0.156417555341612,"+",0.0684153146582101,9,-516.342037190855,1051.52519587704,24.6313805370717,8.62628880875236e-08
6.66091797976272,NA,NA,0.681129658541027,-2.10644062813075,NA,"+",NA,NA,NA,NA,NA,NA,NA,5,-520.630430301917,1051.53608996163,24.6422746216685,8.57942878885016e-08
-26.3317610196428,NA,-3.82439110752087,1.10221380893158,1.12078830077428,NA,NA,NA,0.275609322516136,NA,8.97221786807519,NA,NA,0.131242237783614,8,-517.434151349549,1051.53807014096,24.6442548009948,8.57093858881418e-08
-34.053191013904,NA,NA,NA,NA,-0.12753044371793,NA,0.354698473137848,NA,1.39955911801575,6.69512341556486,NA,"+",NA,7,-518.510013996674,1051.53854651187,24.6447311719016,8.56889735902526e-08
7.35046386266513,NA,NA,0.624625926221302,-2.00037046383562,NA,"+",0.336538773819008,NA,NA,NA,-0.661544190116978,NA,NA,7,-518.512512161463,1051.54354284144,24.6497275014792,8.54751755761669e-08
-61.1550856808484,NA,NA,0.913554073745038,1.87992678074989,-0.0949021910473563,NA,NA,0.0634465792700461,0.778018288100928,10.672862477417,NA,"+",0.0962261605663245,10,-515.255721689967,1051.5443072297,24.6504918897344,8.544251370799e-08
147.805135952095,NA,-25.4492039415318,0.637598789344676,NA,-0.216743431045561,"+",0.433955076651347,0.270439069279193,NA,NA,-3.00053651901036,NA,0.333723135626248,10,-515.255892212291,1051.54464827435,24.6508329343828,8.54279450941395e-08
-37.8111008710973,NA,-0.872088934844797,0.943837186026923,NA,NA,NA,NA,-0.00118478967031378,0.949530164018072,9.97608303822916,-2.40701268226277,"+",0.0451864282361363,10,-515.257762531717,1051.5483889132,24.6545735732352,8.52683168733046e-08
-27.0080355097544,2.25574415508157,NA,NA,NA,-0.121677491499757,"+",0.467971325199601,NA,NA,0.255702058833192,4.98760580741626,"+",NA,9,-516.354717090808,1051.55055567694,24.6567403369791,8.51759887468946e-08
-84.3981433229805,NA,3.81797621551319,0.93622926100606,1.48106086108478,NA,NA,NA,0.0288351659994712,0.874598568191487,11.5246748972209,NA,NA,0.0978655817240741,9,-516.35474003241,1051.55060156015,24.6567862201828,8.51740346956877e-08
-26.6590963114422,2.61538422729893,NA,NA,NA,-0.168005459145073,NA,NA,NA,1.90804582665657,2.47862538432144,-0.88487297848536,"+",0.218434028206135,9,-516.354807697645,1051.55073689062,24.6569215506524,8.51682715696118e-08
119.100917010008,NA,-20.8469246860773,0.573404817788356,-1.07446076803791,NA,"+",0.382586690196072,NA,-0.0773007523099043,NA,NA,NA,0.187100817322421,9,-516.355075317666,1051.55127213066,24.6574567906939,8.51454818846323e-08
-53.5580263902445,NA,NA,1.09585086209752,1.25437297745012,NA,NA,NA,0.251529955258756,NA,9.61549788180388,0.801857391968989,NA,0.125427659438994,8,-517.442975594025,1051.55571862991,24.6619032899455,8.49563924982352e-08
-59.9981943594889,NA,NA,0.925842778517781,1.50943259881198,-0.0663146691671939,NA,NA,0.0470814361433754,0.810772846598743,10.9087957694378,NA,NA,0.138399181378304,9,-516.357728016544,1051.55657752842,24.6627621884513,8.49199158719367e-08
-44.4205548956747,NA,-1.63684343018257,0.950832439716557,1.35988170826977,-0.0601334827493281,"+",NA,0.0745354482006987,0.859890718782061,10.6641719729527,-1.93021326287727,"+",NA,12,-513.039204074195,1051.55708113417,24.6632657942068,8.48985354846758e-08
-25.8062788494467,2.29449726184848,NA,NA,-0.037335493536104,-0.122674312836753,"+",0.467762230719438,NA,NA,NA,4.93956156536801,"+",NA,9,-516.358121493749,1051.55736448282,24.6635491428597,8.48865083938326e-08
-57.2294132104107,NA,1.68914974426328,0.940804491162467,NA,-0.0651860124949513,NA,NA,NA,0.940747836507991,10.6709317936607,-1.4593429762754,NA,0.136632188444407,9,-516.359681472941,1051.56048444121,24.6666691012445,8.47541904404836e-08
-28.5597967919683,2.10061333713438,NA,NA,NA,NA,"+",0.451076689900674,0.194307797852305,NA,0.846201907365741,5.05268724116193,NA,NA,8,-517.445910709359,1051.56158886058,24.6677735206142,8.47074012755919e-08
-4.1958763512233,2.10790597021886,-3.44448962265386,NA,NA,NA,"+",0.453198345996069,0.210572896840819,NA,NA,4.54532874086165,NA,NA,8,-517.447034081119,1051.5638356041,24.6700202641343,8.46122968019724e-08
-52.9465964875186,NA,NA,1.00725671323404,1.60857346576927,-0.201468115620948,NA,0.349040042663293,0.215741026589353,NA,9.37692613093279,0.0344189165213222,"+",0.253450288675208,11,-514.161538886297,1051.56836079146,24.6745454514978,8.44210699697219e-08
-5.30200269114273,NA,NA,0.510563436108766,NA,-0.146639414030471,"+",0.341657109566591,NA,0.208550619965784,NA,NA,"+",NA,8,-517.45200819655,1051.57378383496,24.6799684949963,8.41924704687267e-08
-46.45264385716,NA,NA,0.939573340127864,NA,-0.065025945567173,NA,NA,-0.0178447624079083,0.939102019657409,10.4522126162717,-1.56908167900048,NA,0.137647997567538,9,-516.366987220563,1051.57509593645,24.681280596488,8.41372540500455e-08
137.412847130049,NA,-22.7279581012434,0.779165383417645,-1.12703458861786,NA,NA,0.32694465516238,NA,NA,NA,-3.00112080735544,"+",NA,8,-517.453270093337,1051.57630762853,24.6824922885696,8.40862952659431e-08
-4.00191506296313,NA,NA,0.650118744121402,NA,NA,"+",NA,0.278053067435707,NA,NA,NA,NA,NA,5,-520.652847391811,1051.58092414142,24.6871088014552,8.38924263687881e-08
-52.0035108196437,NA,NA,1.11288081004607,1.50928407912679,-0.0311018929440903,NA,NA,0.272308359084748,NA,9.25513408847938,0.171975772654986,"+",NA,9,-516.374034073186,1051.5891896417,24.6953743017339,8.3546435371645e-08
-15.8439076836371,NA,-4.17750241533997,1.06271189950284,NA,-0.0694987085394383,NA,NA,0.188923573575777,NA,8.27656892527001,NA,"+",0.107464128181318,9,-516.375365680074,1051.59185285547,24.6980375155101,8.34352584012633e-08
-1.30865516240818,NA,-7.36433835525423,1.00105262405314,0.804328554671034,-0.208443430541911,NA,0.368550355163711,NA,NA,8.25293058961509,-0.417799477504024,"+",0.260725723680786,11,-514.178489003428,1051.60226102572,24.7084456857599,8.30021820745597e-08
-5.27297584636051,NA,NA,0.491564938615218,NA,NA,"+",0.352670329143434,NA,0.198742574964783,NA,NA,NA,0.148227272248865,7,-518.543376763913,1051.60527204634,24.7114567063797,8.28773154512793e-08
154.291489112338,NA,-25.4281012187873,0.682591280358592,-1.21935925248875,-0.242795202727308,"+",0.4287370159331,NA,NA,NA,-3.34881009899703,"+",0.280328248288978,11,-514.180560849997,1051.60640471886,24.7125893788973,8.28303923109017e-08
-4.38478541181586,NA,NA,0.575651251465791,NA,-0.0895704100381486,"+",0.342540192322556,0.198873802571546,NA,NA,NA,NA,NA,7,-518.54428556254,1051.6070896436,24.7132743036339,8.28020308752247e-08
-4.78431719843188,NA,NA,0.606217175928495,NA,NA,NA,0.285152670841055,0.205207686131525,NA,NA,NA,"+",NA,6,-519.610762650986,1051.60862207617,24.7148067362011,8.27386109106575e-08
-42.3035820829371,NA,-1.97823180770377,0.945472297508045,1.33219942845241,NA,"+",NA,0.086950002359244,0.830531616065305,10.636985815291,-1.91813934650501,"+",0.0440636945843878,12,-513.066440795515,1051.61155457681,24.7177392368476,8.26173842916692e-08
-37.7278010533914,2.37214799386542,NA,NA,0.490578396198101,NA,"+",NA,-0.100671921723799,1.83746313604934,3.898803047423,0.609793205048199,NA,NA,9,-516.385388910666,1051.61189931666,24.7180839766954,8.26031447666928e-08
-16.4936176186803,NA,-5.1358042741418,1.08129232678384,0.45628198110233,-0.0742783902946433,"+",NA,NA,NA,9.02376742310721,0.0820360061718303,"+",0.0987055392766394,11,-514.183627056247,1051.61253713136,24.7187217913972,8.25768062166209e-08
-74.5223035884846,NA,2.89368212215274,0.961985613393084,1.22980364284353,-0.0145671460791743,NA,NA,NA,0.99491656407514,11.3402611878941,-1.06122312927213,NA,NA,9,-516.386601377655,1051.61432425064,24.7205089106726,8.25030518724365e-08
-49.7415956253749,NA,NA,1.12274876743383,1.0838995479632,-0.0421404774875317,NA,NA,0.275232022867047,NA,9.43668588233229,NA,NA,0.15094757846186,8,-517.472637650695,1051.61504274325,24.7212274032852,8.24734182789919e-08
-73.269755568241,NA,2.67310262588259,0.963136026566248,1.28586400787391,NA,NA,NA,0.0257961306226022,0.97585046053732,11.291768119093,-1.0798923671724,NA,NA,9,-516.387098118166,1051.61531773166,24.7215023916938,8.24620794415002e-08
-1.53645012869721,NA,NA,0.614047515981528,NA,NA,"+",0.318873008302484,0.247473325963738,NA,NA,-1.29279789618339,"+",NA,8,-517.472799061179,1051.61536556422,24.7215502242543,8.24601072788801e-08
-3.44681647509943,NA,-5.81061361772268,1.08530854915045,NA,NA,NA,NA,0.221816059546356,NA,7.98192261167675,-0.76686045270607,"+",0.0730985523548473,9,-516.389414745109,1051.61995098555,24.7261356455815,8.22712666727567e-08
-34.1857136285256,2.38406662591892,NA,NA,NA,-0.0295826996350225,"+",NA,-0.130303421802863,1.84547356760705,3.71877276673583,0.50838702545934,NA,NA,9,-516.390190506191,1051.62150250771,24.7276871677448,8.22074685751759e-08
