"(Intercept)","CHELSA_bio10_02","CHELSA_bio10_11","CHELSA_bio10_17","depthtobedrock2","fm_scoring_corolla_diam","fm_scoring_fruit","fm_scoring_seed_number","GLOBAL_SLOPE_10MIN","meancarbon","meanpH","meanwatercap","most_common_life_form","seed.length.mean","df","logLik","AICc","delta","weight"
-25.6690424035265,1.34913252731818,NA,0.720826088064064,NA,-0.000719529395142641,"+",NA,NA,-0.326120822930351,3.80268496155798,-0.756807006976988,"+",0.0742997429576344,11,-371.513881894824,766.273046808516,7.63798583329185,0.000426981173299037
-11.424219513678,1.91052709411101,NA,0.580541700339766,NA,NA,NA,NA,-0.181086081808364,NA,NA,-1.40072081977966,"+",0.0460102330967471,8,-374.804721824622,766.279211091104,7.64415011588005,0.000425667182985109
-22.5657016317873,1.40139845471048,-0.317632605991528,0.672152061575868,NA,-0.00842971608454988,NA,NA,NA,NA,3.88249330394614,-1.72421266986682,"+",0.0734421783792291,10,-372.635669358028,766.304202565822,7.66914159059752,0.000420381252245515
-39.0420976120934,1.37622220949432,NA,0.711446302782523,1.46237207596641,0.00627484235933732,"+",0.0635603203346033,-0.131622440437153,-0.233148674318952,4.55878191428244,NA,"+",NA,12,-370.425061292102,766.328795569986,7.69373459476185,0.000415243685089471
-41.1458481304958,1.38603404374885,0.331440830034067,0.712158297410782,1.46287953937619,NA,"+",0.0641007561069428,-0.134432083025512,-0.224338399275382,4.59718521958373,NA,"+",NA,12,-370.425680386857,766.330033759496,7.69497278427116,0.000414986689462659
-25.4898466441181,NA,NA,0.580543595243665,NA,NA,NA,NA,NA,NA,5.91930366592807,-1.9925541318787,"+",NA,6,-376.973721391762,766.334539557718,7.69947858249384,0.00041405281867208
-21.8825814018095,1.98618348949368,NA,0.507641078160987,1.29132628324646,-0.00085571450067283,NA,NA,NA,NA,NA,NA,"+",NA,7,-375.90865487691,766.335828272339,7.70076729711457,0.000413786106649641
-21.2741962056829,1.41668123030806,-0.488861480870271,0.675941580371678,NA,0.0121066417963478,NA,0.0424055880405552,NA,NA,3.80547488941864,-1.7790589136177,"+",NA,10,-372.66061125855,766.354086366866,7.71902539164171,0.000410025823740203
30.4193184355486,1.64045075317609,-6.59508154049175,0.566691428192793,NA,NA,NA,NA,NA,NA,NA,-2.52366389116791,"+",0.0606065677246527,8,-374.842973860643,766.355715163147,7.72065418792261,0.00040969203540856
-13.4447221847618,1.91971533022016,NA,0.586658407884023,0.350528541968464,NA,NA,NA,-0.164583597310419,NA,NA,-1.33445589834124,"+",NA,8,-374.844177393099,766.358122228058,7.72306125283365,0.000409199254345662
30.6888378386963,1.51316695281797,-7.68855114154204,0.65292954045547,0.758661124555096,NA,NA,NA,NA,-0.416555326335331,NA,-1.20606764930712,"+",NA,9,-373.765169730921,766.371460957168,7.73639998194392,0.000406479235822594
36.1872532913259,1.47554275890832,-7.84034790614623,0.648594508053053,NA,NA,NA,NA,NA,-0.443641622216457,NA,-1.3781457890923,"+",0.0723359114394603,9,-373.76679734438,766.374716184087,7.73965520886259,0.000405818182862711
-61.8096843813472,1.48120017098559,2.7242637858399,0.648160331416865,2.25770181782944,-0.0368909236335468,NA,0.059806738371999,NA,NA,5.13463012747955,NA,"+",0.0958119520935458,11,-371.564725912528,766.374734843924,7.73967386869947,0.000405814396629826
-42.7932937998334,1.41073135047246,0.498776186560613,0.687709756600005,1.96141763614724,0.00490001142672166,NA,0.0477249454442213,NA,NA,4.69408049060017,-1.04232395870239,"+",NA,11,-371.575691339663,766.396665698195,7.76160472297022,0.000401388777181725
-27.1322339250381,1.40831829350534,NA,0.717524972539256,NA,0.0099786457116746,NA,0.0534179596639135,-0.20603612221592,-0.163047382647746,3.92071031248512,-0.739284052336828,"+",NA,11,-371.577885245052,766.401053508973,7.76599253374843,0.000400509133460716
-13.3786528594823,1.79996952833317,NA,0.621302431656701,NA,NA,"+",0.0685901400471083,NA,-0.509871275799546,NA,NA,"+",0.0786949628672681,9,-373.780598396574,766.402318288475,7.76725731325087,0.000400255935657733
-27.3075832119793,1.41122122965341,0.0327868218297609,0.717294268895809,NA,NA,NA,0.054722911533293,-0.20771900308536,-0.159582277292858,3.91865449276046,-0.742449526213497,"+",NA,11,-371.58223041207,766.409743843007,7.77468286778287,0.000398772629815257
-29.6759002501019,NA,NA,0.629048527288722,NA,NA,NA,NA,-0.183706685976793,-0.338285938975147,5.79864701099536,NA,"+",NA,7,-375.9467800754,766.412078669318,7.77701769409339,0.000398307369029875
19.1625562515179,1.58418714077675,-6.435399440644,0.629307784585906,0.973044835656014,NA,NA,0.0591668831644481,NA,-0.525984004718124,NA,NA,"+",NA,9,-373.787399860402,766.415921216131,7.78086024090635,0.000397542846337884
-11.4457746430226,1.91097935088743,NA,0.589633287405226,NA,0.000758866629183161,NA,NA,-0.184496592217957,NA,NA,-1.39116549437365,"+",NA,8,-374.875336221106,766.420439884073,7.7853789088482,0.000396645678163161
-19.9097852089795,1.34464816298092,-1.16231577382235,0.710856084573762,NA,0.0212895472877271,"+",0.0535521900626372,NA,-0.436419360603946,3.57775679135633,NA,"+",NA,11,-371.588772764862,766.422828548591,7.78776757336709,0.000396172234215129
-43.9714189374584,1.39473476372859,0.693834603130721,0.685003529081039,1.92502785230027,-0.0138699973039312,NA,NA,NA,NA,4.76214729449992,-0.992322939930937,"+",0.071903608866072,11,-371.58880453499,766.422892088849,7.78783111362418,0.000396159647972257
-17.6011454320238,1.83043617794861,NA,0.629653219215255,0.765180002805467,NA,"+",0.0617424139318656,NA,-0.463762739048959,NA,NA,"+",NA,9,-373.797084167636,766.435289830599,7.80022885537483,0.000393711501180755
-15.1759256036382,1.98549124875067,NA,0.479208731252574,NA,NA,"+",0.048825773638119,NA,NA,NA,NA,"+",NA,7,-375.962768405417,766.444055329353,7.80899435412857,0.000391989738128298
-9.97573113578548,1.9122934251127,NA,0.563770310054088,NA,NA,"+",0.0557002808212258,NA,NA,NA,-1.90533545016543,"+",NA,8,-374.889169639274,766.448106720409,7.81304574518447,0.000391196489979638
-57.0145737491034,1.47472195422899,2.45859933180742,0.662969742672744,1.53352790868658,NA,"+",0.0696824339117811,-0.194045587248024,NA,5.18001045928752,NA,"+",0.0728368584128088,12,-370.488481136068,766.455635257918,7.8205742826932,0.000389726689353431
-14.9414873099999,1.92168922752271,NA,0.569027967455921,0.808087649119757,NA,"+",NA,NA,NA,NA,-1.61153436053571,"+",NA,8,-374.898237412488,766.466242266837,7.83118129161301,0.000387665243394104
-30.4518897150952,1.47527930247807,NA,0.577901202650526,NA,-0.031343642215208,"+",0.061327296383723,NA,NA,4.18261500628232,NA,"+",0.0985173906628744,10,-372.717129755475,766.467123360715,7.83206238549076,0.000387494496271641
-42.0357307655922,1.42769168294352,NA,0.639172839774802,1.59038704047046,-0.0448669165265179,"+",0.0809307526269779,-0.195829521158862,NA,4.93615479440763,NA,"+",0.100571269475778,12,-370.499863715875,766.478400417531,7.84333944230661,0.000385315745792149
-10.8904007708995,1.29498353961622,-2.26281929281349,0.728069017622797,NA,0.0298739194177134,"+",NA,NA,-0.344875779792983,3.51853310221162,-0.94125773004454,"+",NA,11,-371.616649026329,766.478581071526,7.84352009630163,0.00038528094294958
11.4029864216877,NA,-6.16244969699895,0.627680414395687,NA,NA,NA,NA,NA,-0.56830945289915,4.51918248663168,NA,"+",NA,7,-375.980619245931,766.47975701038,7.84469603515595,0.00038505447611857
-43.4200324197693,1.22173755343622,NA,0.671973224873793,1.89892078342896,NA,NA,NA,NA,NA,5.29064313675336,NA,NA,NA,6,-377.050821267572,766.488739309337,7.85367833411306,0.000383329016457833
30.9145338054577,1.5351885080108,-7.05509017604103,0.65395435826241,NA,NA,NA,NA,-0.0903043062137604,-0.375521164249106,NA,-1.26198273545806,"+",NA,9,-373.825374584429,766.491870664186,7.85680968896156,0.000382729316461583
-21.2839493492839,1.32701514703101,-0.957571496782738,0.708957774005924,NA,0.00183823674756986,"+",NA,NA,-0.425706629058198,3.663290109885,NA,"+",0.0756722544637125,11,-371.625381493625,766.496046006119,7.8609850308942,0.000381931137037548
24.0258683959698,1.54853433841196,-6.34905455424429,0.62096299874773,NA,NA,NA,0.0660564083689839,NA,-0.580890020612476,NA,NA,"+",0.089078901431798,9,-373.82894680862,766.499015112566,7.86395413734203,0.000381364560597242
-27.1372147662584,1.38343653261288,NA,0.716128402743745,NA,-0.00597774778292513,NA,NA,-0.189713804166554,-0.172173849250742,3.96052394101703,-0.709886532053243,"+",0.0690424023370413,11,-371.640683216932,766.526649452732,7.89158847750798,0.000376131418463807
-27.8409192973801,1.38562788935965,0.103902640412553,0.71681947985931,NA,NA,NA,NA,-0.190047022728839,-0.171990825374083,3.97552842987293,-0.698656471207769,"+",0.0658310050575361,11,-371.64187222751,766.529027473889,7.89396649866444,0.000375684460000276
-31.5801861210317,NA,NA,0.489893048209057,NA,NA,NA,NA,NA,NA,6.15860228777557,NA,"+",NA,5,-378.132772180331,766.54077371846,7.90571274323543,0.000373484485908111
-32.6391467925639,1.25633505660771,NA,0.677139282668274,NA,NA,"+",NA,-0.26810440377676,NA,4.96335333129082,NA,NA,NA,7,-376.014143620015,766.546805758549,7.91174478332448,0.000372359746183658
-37.7327414033317,1.34678480757418,NA,0.716923508335674,1.40109272304447,NA,"+",NA,-0.111681191185964,-0.205420319660659,4.58263228554567,-0.350962178587475,"+",0.0653300855467548,12,-370.540021989378,766.558716964537,7.92365598931269,0.000370148709926782
18.5421492000651,1.61969009098102,-5.50293934772073,0.629179032315176,NA,NA,NA,0.0605654928523865,-0.123657911057395,-0.474103324270829,NA,NA,"+",NA,9,-373.864881154124,766.570883803576,7.93582282835155,0.000367903775402348
19.5403509343599,1.56456636198917,-6.40135358954632,0.627746874219213,0.893653304575611,NA,NA,NA,NA,-0.526960890550159,NA,NA,"+",0.069269942167298,9,-373.865856254388,766.572834004103,7.93777302887906,0.00036754520718231
-33.589645633038,NA,NA,0.539877107492039,NA,NA,"+",NA,-0.291227712735351,NA,6.53491370299084,NA,"+",NA,7,-376.028682681753,766.575883882025,7.94082290680103,0.000366985150310758
-30.5864209228409,1.28012320033871,NA,0.635588519601445,NA,NA,NA,NA,NA,NA,4.54552713400921,NA,NA,NA,5,-378.150684579176,766.576598516151,7.94153754092633,0.000366854043679525
-5.82028583617788,NA,-5.60491787863402,0.63322890886173,1.90580097287138,NA,NA,NA,NA,-0.446493819336684,5.42024880581232,NA,"+",NA,8,-374.959002095047,766.587771631954,7.95271065672944,0.000364810306366862
29.3177900076927,1.64719655633976,-6.41592442139739,0.577988954592021,NA,0.01027959564497,NA,NA,NA,NA,NA,-2.50501323267096,"+",NA,8,-374.960638518994,766.591044479848,7.95598350462399,0.000364213810238697
-15.0477525187278,1.96930412330177,NA,0.479811723458694,NA,NA,"+",NA,NA,NA,NA,NA,"+",0.0510158258234451,7,-376.036268637797,766.591055794112,7.95599481888758,0.000364211749838999
-51.1903472581899,1.53404036535438,3.25099853917371,0.66170565808643,NA,-0.0356468411034908,NA,0.0659789984742836,-0.284165988983484,NA,4.56871346337455,NA,"+",0.0910984211116632,11,-371.673470225003,766.592223468873,7.95716249364864,0.000363999171466653
-52.835912645976,1.52961577328292,3.62636063135383,0.624471939592662,NA,-0.0091026705017827,"+",NA,NA,NA,4.55502487787676,NA,"+",0.0698854806241565,10,-372.78033573711,766.593535323984,7.95847434876009,0.000363760492666385
-37.1117682680329,1.44489633930405,1.29520374578765,0.7123478465926,NA,0.0108671419346818,NA,0.0514328875346308,-0.221655157519668,-0.208588061615751,4.06940793937208,NA,"+",NA,11,-371.675764236615,766.596811492097,7.96175051687271,0.000363165110179445
-38.9150993368479,1.34815243527154,NA,0.712044804259427,1.45982568416773,-0.008054173504815,"+",NA,-0.112985352189552,-0.238224677455787,4.59340773990559,NA,"+",0.0700393126477903,12,-370.563013548188,766.604700082158,7.96963910693376,0.000361735501093536
-41.6182327442795,1.3586594768679,0.426533032701812,0.713967940933456,1.45380591483998,NA,"+",NA,-0.115316206698154,-0.230198681376948,4.64785657945268,NA,"+",0.0652944846865656,12,-370.563510910401,766.605694806584,7.97063383135924,0.000361555632257974
-48.4646617818524,NA,NA,0.529755128386314,2.48875393922257,NA,NA,NA,NA,NA,7.05285284251731,NA,"+",0.0726511291615985,7,-376.043713175784,766.605944870086,7.97088389486112,0.000361510429150181
-11.761291218753,1.80129084459322,NA,0.643141543059595,NA,NA,"+",0.0602709186101201,NA,-0.426945773861013,NA,-0.686036365278239,"+",NA,9,-373.885477797813,766.612077090953,7.97701611572882,0.000360403695801789
-18.0831193535459,1.98681124595816,NA,0.52713054269258,0.510250097009277,NA,"+",NA,-0.210584478689775,NA,NA,NA,"+",NA,8,-374.972311786417,766.614391014695,7.97933003947037,0.000359986963585786
-44.4820844733264,1.43097516361593,0.967723521631248,0.690240292487639,1.41146095802489,NA,"+",0.0635538256697051,-0.175711953970195,NA,4.86231968474443,-0.713835773169771,"+",NA,12,-370.568965317405,766.616603620592,7.9815426453672,0.000359588929160506
-2.92999643379661,1.90694482863792,-2.13824982600249,0.517823434606152,NA,NA,"+",NA,-0.246755837205853,NA,NA,NA,"+",NA,8,-374.974112691954,766.617992825769,7.98293185054467,0.000359339244485279
-52.4709665926349,1.54828303099675,3.57234621319485,0.626106108131718,NA,0.0100574434141553,"+",0.0418982475317983,NA,NA,4.50311521390139,NA,"+",NA,10,-372.794523630622,766.621911111009,7.98685013578461,0.000358635936821346
-13.6990610665194,1.81682605869357,NA,0.628869543079572,NA,NA,"+",NA,-0.115964140299066,-0.415418956701252,NA,NA,"+",0.0563068751599832,9,-373.894006195817,766.629133886962,7.99407291173748,0.000357343099185451
-15.4097748207143,1.97758908887471,NA,0.51949300292487,NA,NA,"+",NA,-0.240266204109283,NA,NA,NA,"+",0.0421957208092285,8,-374.980583411212,766.630934264285,7.99587328906102,0.000357021567720404
-34.6188369501926,1.46142673729019,1.09724984832872,0.697009252081745,NA,0.00429637711311225,NA,0.0533626741651609,-0.245342476469738,NA,4.2210604343493,-0.982169704743891,"+",NA,11,-371.692978904934,766.631240828736,7.99617985351142,0.000356966846854035
-38.0870989741569,1.40808214988309,NA,0.686522149342607,1.40528630520783,-0.000997767367364882,"+",0.0646255528667394,-0.172491717635151,NA,4.75222804450728,-0.826329591911588,"+",NA,12,-370.57788163708,766.634436259941,7.99937528471685,0.000356396970724383
-29.0059010907289,1.31993267343293,-1.4834480042048,0.717721940071486,1.72647440863033,NA,"+",0.0618485598629832,NA,-0.280717877897281,4.3006185154437,-0.531669372267388,"+",NA,12,-370.590375706283,766.659424398349,8.02436342312421,0.000351971823917675
35.0154557463273,1.48417316828032,-7.65018537973536,0.660330539887448,NA,0.0247973434228408,NA,NA,NA,-0.438621997848386,NA,-1.37304011081825,"+",NA,9,-373.914780793295,766.670683081917,8.03562210669293,0.000349996020675933
-9.95021186948474,1.89559736744287,NA,0.563782876088756,NA,NA,"+",NA,NA,NA,NA,-1.86068783104442,"+",0.0513283169358201,8,-375.010255855385,766.69027915263,8.05521817740544,0.000346583492626649
-5.71503314268829,1.91637930847805,-1.59699619693003,0.481605472198779,NA,NA,"+",NA,NA,NA,NA,NA,"+",NA,7,-376.085897440388,766.690313399295,8.05525242407032,0.000346577558013096
-38.9271905869328,1.3552917180676,NA,0.721031108467932,1.75476111945428,0.0100319223349393,"+",0.0587543416480631,NA,-0.267977479070957,4.49132454459604,-0.400714519285323,"+",NA,12,-370.606094480052,766.690861945885,8.05580097066104,0.000346482514078764
-37.3327149819864,1.42185331635401,1.3391933189434,0.711237981716422,NA,-0.00519631671730425,NA,NA,-0.205788262684311,-0.213674520248829,4.11443628307028,NA,"+",0.0679586014085644,11,-371.728452940961,766.702188900789,8.06712792556471,0.00034452576440687
-12.3909573115085,1.81942277816729,NA,0.644315906316506,NA,NA,"+",NA,-0.11602127645427,-0.349572898803278,NA,-0.560933096432013,"+",NA,9,-373.935267407576,766.711656310479,8.0765953352543,0.000342898735103189
-17.0718963801681,1.80929258644382,NA,0.630272802325565,0.695422169591277,NA,"+",NA,NA,-0.461840738473565,NA,NA,"+",0.0592556346999338,9,-373.937828272735,766.716778040797,8.08171706557255,0.00034202174109034
-16.1158789733656,1.82999738522684,NA,0.636064842322275,0.451687923601098,NA,"+",NA,-0.094758064438899,-0.402599743840873,NA,NA,"+",NA,9,-373.946593527893,766.734308551113,8.09924757588863,0.000339036933669537
-15.4134701486991,1.92972666475316,NA,0.567641258785693,0.890959412966044,NA,NA,0.0513460023864976,NA,NA,NA,-1.63255194858355,"+",NA,8,-375.033715062743,766.737197567347,8.10213659212252,0.000338547545614512
-36.1433793374499,1.33947270090047,-0.646467955784783,0.714535245320227,1.81359098101132,0.0114831697072732,"+",0.0589462358391603,NA,-0.319691982821651,4.42657109150866,NA,"+",NA,12,-370.63464949937,766.747971984522,8.11291100929782,0.000336728623225671
-15.4003984709934,1.97768006599208,NA,0.528320648813002,NA,-0.00206036937130052,"+",NA,-0.24319547224556,NA,NA,NA,"+",NA,8,-375.039727160973,766.749221763807,8.11416078858292,0.00033651827072706
-15.0428768393738,1.96935165603118,NA,0.489532839609142,NA,0.00379494614419131,"+",NA,NA,NA,NA,NA,"+",NA,7,-376.121751742541,766.7620220036,8.12696102837526,0.000334371390919526
-28.0441123943041,1.39311192384028,NA,0.7003541396431,NA,NA,"+",0.073840660368383,-0.19892797368782,-0.210064303518652,4.09731614375876,-0.626835144239144,"+",0.0822970479472563,12,-370.645961220092,766.770595425966,8.13553445074149,0.000332941105140012
19.1681655508114,1.59268962731617,-5.57051079786048,0.628921612966593,NA,NA,NA,NA,-0.102546098834368,-0.486793612142427,NA,NA,"+",0.0666935881674263,9,-373.966063633932,766.773248763192,8.13818778796724,0.000332499695492791
-35.797061356747,1.44249960838765,1.27380138755368,0.69539976354225,NA,-0.0107874777256582,NA,NA,-0.231836407995076,NA,4.28930850625965,-0.952805094766756,"+",0.0658530030635468,11,-371.766167755462,766.777618529792,8.14255755456713,0.000331774015512589
-28.3605392564341,NA,NA,0.596718689749477,NA,NA,NA,NA,-0.229343722942053,NA,6.16362392144572,-1.39433214563859,"+",NA,7,-376.129931485795,766.778381490108,8.14332051488327,0.000331647474446696
-29.30063517086,1.39660457036387,0.331587574536314,0.727230854797855,NA,0.0207134927487071,NA,NA,-0.196173930626243,-0.16279425618226,3.98341720681053,-0.685689651459617,"+",NA,11,-371.769357646227,766.783998311322,8.14893733609711,0.000330717378818235
16.6531588045001,1.60299242468006,-5.80372893050513,0.636636512151077,0.730305701483323,NA,NA,NA,-0.0644044290421985,-0.475016603514824,NA,NA,"+",NA,9,-373.977153191843,766.795427879013,8.16036690378883,0.000328832790620336
-13.375182599616,1.79971839835514,NA,0.635821504828735,NA,0.00783160622832115,"+",0.0583496711760691,NA,-0.501775602491659,NA,NA,"+",NA,9,-373.980628600482,766.802378696292,8.16731772106732,0.000327691945898053
-15.5465864226067,1.98837729725672,NA,0.513278699917647,NA,NA,NA,0.0628176223545858,-0.251841191117838,NA,NA,NA,"+",0.0579249120524032,8,-375.067804108417,766.805375658694,8.17031468346977,0.000327201273400903
-57.8590242172622,1.48263522194069,2.63770951589717,0.679331710055128,1.52916988781992,-0.0021859530456399,"+",0.061642140426455,-0.19694346125281,NA,5.14232301724007,NA,"+",NA,12,-370.666631000286,766.811934986355,8.17687401113039,0.000326129921017435
-37.6470706804426,1.35211287886867,NA,0.726865198814156,1.3956588789985,0.0185567849717105,"+",NA,-0.116749922122641,-0.198752046812865,4.55915005882017,-0.359194405644234,"+",NA,12,-370.671187886708,766.821048759197,8.18598778397256,0.000324647164950147
-48.6051526841941,NA,NA,0.535000638861475,2.53401620923357,NA,NA,0.0309959565770421,NA,NA,7.02510002304294,NA,"+",NA,7,-376.152937194999,766.824392908516,8.18933193329121,0.000324104784229309
-13.7425098074713,1.81956672030846,NA,0.637734482868668,NA,0.0136162063413728,"+",NA,-0.120842311022049,-0.408966059444684,NA,NA,"+",NA,9,-373.991830786651,766.824783068629,8.18972209340461,0.000324041564016327
-30.8273107642308,1.30056587446498,-1.18416799043111,0.717572031786322,1.67658770682806,NA,"+",NA,NA,-0.27920911699753,4.38901629838321,-0.468176517784998,"+",0.070800187942513,12,-370.682160140493,766.842993266767,8.20793229154276,0.000321104524780775
-18.5720940190823,1.99710135630479,NA,0.524906178944102,0.581125435109496,NA,NA,0.0567226727976213,-0.217399937991305,NA,NA,NA,"+",NA,8,-375.088843865334,766.847455172528,8.21239419730352,0.000320388954215211
18.3956109499815,1.573198959833,-6.2242179413527,0.638960468671294,0.905511142836343,0.0219870404557334,NA,NA,NA,-0.520832045362284,NA,NA,"+",NA,9,-374.004823164788,766.850767824903,8.21570684967821,0.00031985872483783
-15.6164374047571,1.80996350717805,NA,0.645951349693504,0.644265370604377,NA,"+",NA,NA,-0.404444123653874,NA,-0.50326553761836,"+",NA,9,-374.005061095056,766.851243685439,8.21618271021418,0.000319782629818725
-38.3760837199586,1.35797096812269,0.114871909273694,0.72694612994987,1.40295899280473,NA,"+",NA,-0.11936982738839,-0.191596027365661,4.56515888699389,-0.35836922872479,"+",NA,12,-370.686673911402,766.852020808586,8.2169598333619,0.000319658398714071
-25.2199171820413,1.42543674663247,NA,0.650553994854495,NA,-0.0339339356042458,"+",0.0683340028131751,NA,NA,4.04749979467718,-1.73540704840613,"+",0.101253134003041,11,-371.804463925786,766.854210870439,8.21914989521451,0.00031930855446172
-11.736455478856,1.78310707172619,NA,0.642184882462862,NA,NA,"+",NA,NA,-0.427372907746997,NA,-0.63660334270253,"+",0.0609455515350344,9,-374.007331753949,766.855785003224,8.22072402800006,0.000319057336305231
-29.4362931797514,1.40118443025398,NA,0.688287116622097,NA,-0.0335994551827523,"+",0.0800795574327759,-0.209481265320264,-0.267988128068373,4.07329266792651,NA,"+",0.102092675619339,12,-370.691226242985,766.861125471752,8.22606449652756,0.000318206514925469
-9.94832182923952,1.89568162486052,NA,0.573501134436129,NA,0.00422271300257084,"+",NA,NA,NA,NA,-1.85986495941551,"+",NA,8,-375.097440937208,766.864649316276,8.22958834105134,0.000317646353408379
-38.7459778442201,1.33136678667098,NA,0.719394480943307,1.70924894168822,-0.00696722460201177,"+",NA,NA,-0.265971536772156,4.53440251974268,-0.371195050065485,"+",0.0732285616941671,12,-370.693342616293,766.865358218368,8.23029724314313,0.000317533783277668
-42.9147017426221,1.36956496669964,0.63999454301626,0.724375427628029,1.44820421742482,0.0186553227442933,"+",NA,-0.121719858628168,-0.219702289082933,4.65130642945953,NA,"+",NA,12,-370.693511793273,766.865696572329,8.23063559710431,0.000317480068414765
-27.9741942271299,NA,NA,0.622803274319513,NA,NA,NA,NA,NA,-0.476941391601615,5.511647372753,NA,"+",0.0862036519233831,7,-376.176789838747,766.872098196013,8.23703722078847,0.000316465499041197
-37.8483968904264,NA,-1.71088838385568,0.532145378407807,2.5268627158009,NA,NA,NA,NA,NA,6.79638024278651,NA,"+",NA,7,-376.178199757074,766.874918032667,8.23985705744258,0.000316019622932528
-41.9149015954391,NA,NA,0.628645444989527,1.94424071899167,NA,NA,NA,NA,-0.361241244237733,6.3402874207106,NA,"+",0.0801273593866887,8,-375.112654158829,766.895075759519,8.2600147842943,0.000312850501710574
-17.7251206894159,1.39327759904099,-1.17149954813337,0.649476799022019,NA,NA,"+",0.0631652650805901,NA,NA,3.94384358269931,-1.85354282064334,"+",0.083235719854971,11,-371.829704127468,766.904691273804,8.26963029857961,0.000311350002384844
-3.95991868978611,1.92094177810838,-1.98168599607662,0.516759611203963,NA,NA,NA,0.0576989425203544,-0.257976800262689,NA,NA,NA,"+",NA,8,-375.120089308845,766.90994605955,8.27488508432532,0.000310533037321679
-48.4058631979362,NA,NA,0.541411049478361,2.49593223223026,0.0204291924402967,NA,NA,NA,NA,7.02541330001157,NA,"+",NA,7,-376.199575783672,766.917670085862,8.2826091106374,0.000309336067490524
-37.3406329770036,1.32127723373776,-0.415546652936181,0.713837588690557,1.76561110532819,-0.00598153646381931,"+",NA,NA,-0.310480818980361,4.49692368579326,NA,"+",0.0738118098687102,12,-370.719802021327,766.918277028435,8.28321605321094,0.000309242207118763
-40.1546436201878,1.39630809162655,NA,0.658477871519265,1.94336895042124,-0.041722989053577,"+",0.0748340874892972,NA,NA,4.82053059924785,-1.10906459662018,"+",0.103210391094227,12,-370.722178504985,766.923029995751,8.28796902052693,0.000308508170625514
-15.0444312888909,1.91322572207113,NA,0.566905914665204,0.8341990561776,NA,NA,NA,NA,NA,NA,-1.60855400833638,"+",0.049778533651256,8,-375.129828450707,766.929424343274,8.29436336805009,0.000307523391491023
-17.1864342779584,1.8112501011112,NA,0.639790494616122,0.711503349722035,0.0149238695970262,"+",NA,NA,-0.457911672906793,NA,NA,"+",NA,9,-374.045827016926,766.932775529179,8.29771455395485,0.000307008538925673
-46.1640244359316,1.40996608165748,1.22368222927883,0.691707573998802,1.41031297458845,NA,"+",NA,-0.159934584259604,NA,4.93886794033477,-0.674725032000478,"+",0.0588723515390796,12,-370.727726758024,766.93412650183,8.29906552660566,0.000306801228881278
-30.3051511939331,1.3991774534947,0.12696477210385,0.693053541475638,NA,NA,"+",0.0732923879842011,-0.206711577380568,-0.27013090359257,4.10085583424879,NA,"+",0.0830259733274453,12,-370.728977865517,766.936628716817,8.30156774159218,0.000306417627578152
-9.91245891220431,1.90199913602228,NA,0.559506297798678,NA,NA,NA,0.0559927791631884,NA,NA,NA,-1.91138735356416,"+",0.0658613112500467,8,-375.135624320808,766.941016083476,8.30595510825117,0.000305746181076433
-15.1282280808576,1.97538091991644,NA,0.475090535752725,NA,NA,NA,0.0488842424369462,NA,NA,NA,NA,"+",0.0638830827832045,7,-376.213533585234,766.945585688986,8.3105247137612,0.000305048408799136
-38.0631111093224,1.38110504543324,NA,0.686234224362068,1.40687323371148,-0.0142485704386921,"+",NA,-0.155509624214059,NA,4.7954205672667,-0.815332167215393,"+",0.0673776791554771,12,-370.734709388692,766.948091763165,8.31303078794065,0.000304666411207305
-27.9976796785837,1.19354760863369,NA,0.733270901676851,NA,NA,NA,NA,NA,-0.336946742768155,4.1841348098139,NA,NA,NA,6,-377.287398773897,766.961894321988,8.32683334676312,0.000302571061788621
-44.0563785360993,1.22035895884246,NA,0.664008948868696,1.87943609369224,NA,"+",NA,NA,NA,5.4575680599021,NA,NA,NA,7,-376.224376613778,766.967271746074,8.33221077084931,0.000301758628020561
22.0091500556185,1.56078257436245,-6.00727167358931,0.637622861735742,NA,0.0168472042438333,NA,0.0532325008576328,NA,-0.568091916577893,NA,NA,"+",NA,9,-374.0741535433,766.989428581928,8.3543676067037,0.000298434069254159
14.2387792001911,NA,-6.70556418158756,0.627848433367331,NA,NA,"+",NA,NA,-0.598761224212506,4.58553024385739,NA,"+",NA,8,-375.16467439622,766.999116234301,8.36405525907628,0.000296992001876049
-25.7235629666559,NA,NA,0.646484728707796,NA,NA,NA,NA,NA,-0.369071672716895,5.50246340891344,-0.938396332564321,"+",NA,7,-376.241642386757,767.001803292033,8.36674231680831,0.000296593252474199
-13.919157839166,1.83490674683698,NA,0.617841615311516,NA,NA,NA,0.0647203829044354,-0.134054611431063,-0.394421456352829,NA,NA,"+",0.0719741479530291,9,-374.081858097468,767.004837690264,8.36977671503962,0.000296143602644252
-31.3649203208527,1.27811855830584,NA,0.627894117474859,NA,NA,"+",NA,NA,NA,4.72247709291578,NA,NA,NA,6,-377.309681328735,767.006459431663,8.37139845643867,0.000295903565806588
-15.5003881614396,1.98676061807059,NA,0.527007440296675,NA,-0.0126827814270872,NA,0.0579891222525615,-0.255385729262298,NA,NA,NA,"+",NA,8,-375.169761479489,767.009290400838,8.37422942561386,0.000295485015165649
