"","N","Vol","Pos1","Pos2","Pos3","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap"
"Eucalyptus victrix.tif",302,2.3115524713872,2.50105729130733,-0.997779247009423,0.137011619875046,25.0108885733497,107.893616802645,31.2739087919526,16.8581098847042,320.990541016029,80.868664697306,205.23813303259,12.2088870167338,0.128275319289367,155.393506321423,5.58904520170578,74.1192348661275,12.7896991199742
"Eucalyptus viminalis.tif",598,15.0976321047982,-0.273789640460646,0.724830171421523,0.310736018813635,13.5824256589181,70.3621263791087,18.9955630780861,8.27979065388142,767.283519017657,25.6494527851857,264.450515619488,123.969321802707,0.538410209136451,162.277251320805,38.7978727238101,60.0354161879158,17.8640761431244
"Eucalyptus virella.tif",161,0.836908345700593,1.50673274519979,-0.766098745305531,-0.378901154169503,18.1980894574467,100.911474073896,25.0433831896101,11.4872060621747,333.639470165561,48.7416894391457,151.286689284425,38.5579253131558,0.111071201261156,176.955626801674,7.86112614559091,70.3313381242456,13.8547200934487
"Eucalyptus virens.tif",9,0.0770759642608475,1.33476231960261,0.109500432146032,-0.0852669129582503,19.5602826012505,95.8550864325629,25.2278480529785,12.4506310356988,664.543084038628,47.134514702691,291.290130615234,79.4638633728027,0.334405754175451,177.087126202053,17.2573087745243,64.6264878378974,14.0969783994887
"Eucalyptus virginea.tif",2,NA,0.0479896554813208,1.0939775017186,-0.400765360043307,15.482442855835,54.1125793457031,19.2477331161499,12.0563244819641,865.835998535156,55.4773750305176,393.969650268555,74.6922035217285,0.363447412848473,199.749053955078,33.7938072681427,54.5284309387207,18.2788558006287
"Eucalyptus viridis.tif",198,2.77867443249096,1.14475132279515,-0.28411221552624,-0.378059908377471,17.3084191842513,97.3662541707357,24.5473281494295,9.7602414314193,463.573026483709,21.0633276014617,154.928987291124,85.0188110235966,0.263934255888065,180.623689187898,10.8363419777215,68.7422906076065,13.8786395920648
"Eucalyptus vittata.tif",75,0.10343842188318,1.23250830533264,-0.772113678542411,-0.279755583462861,18.1546819051107,101.599307861328,24.8392358907064,11.2214427312215,294.019302368164,28.4389493306478,107.251420491536,47.6652779642741,0.113601682471732,167.307213541667,10.9259055376053,72.0071853383382,14.9458090750376
"Eucalyptus vokesensis.tif",16,0.00693388386518069,1.46619425372417,-0.912040336379254,-0.595289319774075,18.9492172002792,109.877901077271,25.7000505924225,11.3149257302284,202.629054069519,13.2719000577927,59.6285424232483,41.932657957077,0.131686482636724,183.229984045029,3.06687167659402,71.9792551994324,14.1212418228388
"Eucalyptus volcanica.tif",14,0.164134395902926,0.566300893022815,0.321506446332537,0.546496239817667,16.5100203241621,96.0222821916853,23.3860724312919,8.79322791099548,699.442853655134,23.623126574925,237.882095336914,127.944662366595,0.556433117815426,148.875358717782,21.8594880785261,62.8136078289577,15.26099387237
"Eucalyptus walshii.tif",2,NA,0.929477357516154,-0.377877713415823,-0.843537003834635,14.5392541885376,90.3916358947754,20.8284177780151,8.81317758560181,480.439224243164,34.5005626678467,174.16674041748,65.5629196166992,0.0859535448253155,200,20.5340861082077,68.9379281997681,14.1932619810104
"Eucalyptus wandoo.tif",174,0.909384018008926,1.31442529817627,-0.30949895635726,-0.486817905625792,17.0180389798921,90.7377130574194,23.1501266654881,11.4157003040971,520.608492796448,66.6382590874858,277.349491514009,37.7782557366908,0.167775595218114,195.302998378359,15.6047468932196,66.3618837115408,14.8645832908565
