"","genus","Family","most_common_life_form","fm_scoring_fruit","seed.min","seed.max","fm_scoring_seed_number","seed.length.min","seed.length.max","seed.width.min","seed.width.max","fm_scoring_pollination1","fm_scoring_pollination2","fm_scoring_corolla_diam","n_points","Vol","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap","closed_canopy","open_canopy","main_habitat","cutoff_40","cutoff_60","age","n_species","div_rate_eps0","div_rate_eps0.5","div_rate_eps0.9","seed.length.mean","niche_through_time"
"Onagraceae_Camissonia","Camissonia","Onagraceae","herbaceous","Dry",80,160,4.78749174278205,1.3,2.2,NA,NA,"insects","biotic",3.31418600467253,990,3.38539685564164,5.65659634850001,4.74762007344486,5.69119695246804,5.624497241567,5.89846853590099,4.12289538913735,5.21033382870604,3.03076815735741,-0.00923898962723628,5.2377876942128,3.44898500149438,4.26544190845061,2.73385711695317,0.13,0.87,"open","open","open",16.365,21,0.186,0.147,0.067,0.559615787935423,0.590251947688497
"Onagraceae_Camissoniopsis","Camissoniopsis","Onagraceae","herbaceous","Dry",NA,NA,NA,0.5,1.5,NA,NA,NA,NA,NA,335,1.88240107579823,5.66988591039517,4.72761589683403,5.6961958119514,5.64582607532448,5.82336028310088,4.41791247686558,5.28984771316928,1.76437716147576,0.229466599668451,5.14562331320088,3.25535126766506,4.27299880356547,2.6548233610005,0.01,0.99,"open","open","open",11.2,20,0.267,0.21,0.095,0,-0.533512702502819
"Lythraceae_Capuronia","Capuronia","Lythraceae","woody","Dry",5,8,1.87180217690159,2.9,3.2,2.3,2.7,NA,NA,0.587786664902119,44,1.3072178120434,5.69567264589964,4.21551373376564,5.7027316102158,5.68451932229562,6.83141994545371,4.60938672261478,6.4372705403695,3.62002533498411,-0.591418861890734,5.19949327323981,2.96888156388978,4.15670258033583,2.72963495828597,0.36,0.64,"open","open","open",23.283,1,0,0,0,1.11514159061932,-1.84050566849671
"Melastomataceae_Castratella","Castratella","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.7,0.8,0.5,0.6,"insects","biotic",2.75684036527164,42,2.02492175118977,5.65542488844247,4.20870700822187,5.65611385953619,5.65444615539105,7.31381319985585,3.66029759180986,6.32172905134129,5.05975595884007,0.685791623793514,5.12755592144361,4.50998742499648,4.01161625585487,2.97472035267633,0.59,0.41,"closed","open","closed",9.877,2,0.07,0.041,0.01,-0.287682072451781,-0.265287070736223
"Melastomataceae_Centradenia","Centradenia","Melastomataceae","herbaceous","Dry",50,50,3.91202300542815,0.3,1,0.2,0.3,"insects","biotic",2.4423470353692,66,3.47646596449814,5.6902781166659,3.92420880407917,5.69401486282458,5.68632205453796,7.87126657743075,4.09775849824014,7.05718666577483,5.17319618110607,0.652576429823812,5.20852522840514,4.01025593230927,4.01029982068684,2.77694176109648,1,0,"closed","closed","closed",16.102,8,0.129,0.093,0.033,-0.430782916092454,0.69752247662035
"Melastomataceae_Centronia","Centronia","Melastomataceae","woody","Dry",100,100,4.60517018598809,2,2,2,2,"insects","biotic",3.09104245335832,45,2.91990698650736,5.68082357777632,4.14960238566143,5.68248332958883,5.67711895141439,7.53351472918028,3.10815446006563,6.41186852774546,5.75488562594736,0.530296877220594,5.13602949150117,4.26133132142061,3.95171319514813,2.85562957030132,0.95,0.05,"closed","closed","closed",22.625,5,0.071,0.049,0.015,0.693147180559945,-0.199148503078634
"Melastomataceae_Chaetolepis","Chaetolepis","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.4,1,0.2,0.3,"insects","biotic",2.63905732961526,74,3.38140499848209,5.66385534928815,4.17675421193367,5.66435237791384,5.66187399042103,7.2955215662433,3.74870496821846,6.36406343084853,4.94110485947335,0.999082605626506,5.10785888746283,4.38826333654148,4.0143850622137,2.92941457272315,0.71,0.29,"closed","closed","closed",5.63799999999999,14,0.468,0.357,0.148,-0.356674943938732,1.65187560579017
"Melastomataceae_Chaetostoma","Chaetostoma","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.5,0.65,0.3,0.4,"insects","biotic",2.99573227355399,135,1.45672599846986,5.68406949432224,4.37223902173796,5.69114576207474,5.67406282115362,7.22496205044112,4.33038519098062,6.61401905826989,3.99789776765986,-0.498221818932845,5.28531552552381,3.20835882090288,3.96922155385807,2.82684906346478,0.17,0.83,"open","open","open",5.72299999999998,8,0.363,0.263,0.093,-0.553385238184787,-0.287767144957106
"Melastomataceae_Chalybea","Chalybea","Melastomataceae","woody","Fleshy",100,100,4.60517018598809,0.8,1.6,NA,NA,"vertebrates","biotic",3.36729582998647,26,2.17756421828542,5.66468234067908,4.19074021433919,5.6679950338683,5.664913076941,7.59537653149118,3.42993606835632,6.62264803884278,5.67501358190574,0.861648310212484,5.08048675501185,4.54677172916901,3.97763588736563,2.95875630727015,0.9,0.1,"closed","closed","closed",31.882,11,0.075,0.056,0.022,0.182321556793955,-1.28447736892604
"Myrtaceae_Chamelaucium","Chamelaucium","Myrtaceae","woody","Dry",1,1,0.405465108108164,6,6,NA,NA,"insects","biotic",2.52572864430826,507,0.914363223174645,5.67389654580358,4.52584453374527,5.69490638792391,5.6528800308606,5.99445569021938,3.92669537947782,5.22254530230088,3.7439691622913,-1.79481511181259,5.19403032550493,2.46789471989898,4.2430442965101,2.6835642661359,0,1,"open","open","open",21.027,23,0.149,0.118,0.055,1.79175946922805,-2.13144410301165
"Myrtaceae_Chamguava","Chamguava","Myrtaceae","woody","Fleshy",1,4,0.916290731874155,6,10,NA,NA,"insects","biotic",2.81839825827108,16,-0.0226009260364097,5.69388995872537,4.19342547822693,5.69919814841135,5.68561154907704,7.60245252138447,4.09712804825724,6.86896506458163,4.99926702256715,-0.0865123268597051,5.18089436142482,3.57261071848839,4.06592746562405,2.70818478330717,1,0,"closed","closed","closed",36.864,5,0.044,0.03,0.009,2.07944154167984,-3.62983639110984
"Myrtaceae_Cheyniana","Cheyniana","Myrtaceae","woody","Dry",1,3,0.916290731874155,1.4,1.7,NA,NA,"vertebrates","biotic",2.484906649788,9,-6.13217831733441,5.68273127513059,4.71447811579916,5.70858219325824,5.65706525500342,5.77207778604027,4.20326098872908,5.14716037378339,3.18583837153831,-2.02627095024917,4.99994087477872,1.64580464891097,4.25977353274227,2.63483998843365,0,1,"open","open","open",29.477,2,0.024,0.014,0.003,0.438254930931155,-9.51578861556952
"Onagraceae_Chylismia","Chylismia","Onagraceae","herbaceous","Dry",80,160,4.78749174278205,0.5,1.8,0.8,0.8,"insects","biotic",2.77258872223978,1026,2.36292390154707,5.67023278723245,4.80081235612746,5.70890620995362,5.63234238161485,5.24537305679315,3.8935977506571,4.41092423535368,2.81570804733373,-0.0290866230685339,5.20779522793512,2.34779822919052,4.37478172977642,2.75625841608171,0.01,0.99,"open","open","open",17.141,41,0.217,0.178,0.094,0.139761942375159,-0.478549352977851
"Melastomataceae_Cincinnobotrys","Cincinnobotrys","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.3,2,NA,NA,"insects","biotic",2.9704144655697,23,0.777246990290577,5.6862252714986,4.21149468616938,5.69020041693428,5.68157021619588,7.24390091281552,4.19729535163034,6.50385968955921,3.77858592710119,0.0402017536462298,5.26784430995779,3.62490990235329,3.97033676183891,2.79479201249566,0.57,0.43,"closed","open","closed",28.768,9,0.076,0.056,0.02,0.139761942375159,-2.58201666799863
"Onagraceae_Clarkia","Clarkia","Onagraceae","herbaceous","Dry",1,300,5.01396308418893,0.5,3,NA,NA,"insects","biotic",3.38439026334577,1219,3.67351314671967,5.65420688920371,4.68882817148048,5.68451494218457,5.62650113636491,6.55055679488418,4.27525795792448,5.89649530411235,3.22729741979902,0.113113924858798,5.24402471645628,4.07080501811941,4.15684968501389,2.76031153890284,0.25,0.75,"open","open","open",16.552,74,0.26,0.219,0.128,0.559615787935423,0.867006206276423
"Myrtaceae_Cloezia","Cloezia","Myrtaceae","woody","Dry",6,9,2.35137525716348,4,4,NA,NA,"insects","biotic",1.94591014905531,18,-0.168819532806741,5.68944235693926,3.13613989142911,5.69907535469072,5.67952797841704,7.41500293964116,3.78327040897156,6.53319191104188,5.28475652863285,-0.449182435190601,5.14484463312494,3.79287813414771,3.99552285235328,2.91020764988887,1,0,"closed","closed","closed",61.768,9,0.036,0.026,0.01,1.38629436111989,-4.29220496381326
"Combretaceae_Combretum","Combretum","Combretaceae","woody","Dry",1,1,0,9,25,1,10,"insects","biotic",3.15700042115011,6002,4.83003434819562,5.69591487464698,4.24436699669032,5.70263298739729,5.68845556104681,7.30792653586702,4.29315007434452,6.6113174830173,4.54119604192011,-0.808312200735583,5.27155066754046,3.30756562054764,4.02717357645219,2.75377594171611,0.53,0.47,"closed","open","closed",70.978,325,0.081,0.072,0.049,2.83321334405622,0.567664378325499
"Melastomataceae_Comolia","Comolia","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.6,1.1,0.4,0.85,"insects","biotic",2.9704144655697,364,3.30042825294862,5.69827068774617,3.91927271551159,5.70175179116347,5.69416445174287,7.62444340604273,3.98799122232207,6.83557710027506,5.26877277156149,-1.08103684541409,5.28922473161168,3.57758762007007,3.94328100031165,2.82677897136091,0.73,0.27,"closed","closed","closed",5.29199999999999,14,0.499,0.381,0.157,-0.162518929497775,1.63423200669591
"Combretaceae_Conocarpus","Conocarpus","Combretaceae","woody","Dry",1,1,0,2,4,1,2,"insects","biotic",0.22314355131421,334,3.49283463654114,5.70013665224722,3.79987361560592,5.70607905601965,5.69308478654197,7.33427867325852,4.19573418178045,6.63416353555665,4.69649487727336,-1.11331835928429,5.2270750652397,3.88376179080041,4.10704946657435,2.83687374152354,0.61,0.39,"closed","closed","closed",77.748,2,0.009,0.005,0.001,1.09861228866811,-0.860638190714678
"Myrtaceae_Corymbia","Corymbia","Myrtaceae","woody","Dry",100,100,4.60517018598809,1,18,NA,NA,"insects/vertebrates","biotic",3.19867311755068,4658,3.90441072642401,5.69404279186286,4.53085029136853,5.70980911441622,5.67309211203254,6.61139129580026,4.40687070440146,6.1327877230798,3.5652066951218,-1.44184915910738,5.11379567907099,2.63334057944072,4.20430845799181,2.64283424098967,0.13,0.87,"open","open","open",16.893,110,0.278,0.238,0.147,2.2512917986065,1.07751139148342
"Myrtaceae_Corynanthera","Corynanthera","Myrtaceae","woody","Dry",1,1,0.405465108108164,2,2,NA,NA,"insects","biotic",0.405465108108164,15,-4.67009893233597,5.67814955390031,4.53419290864588,5.70097334381939,5.65675001828304,6.13615116311516,4.35348217675636,5.60357900575014,3.28697906599661,-1.78322977236257,5.26939835125769,2.0069457526281,4.20305484026073,2.60791364791149,0,1,"open","open","open",28.11,1,0,0,0,0.693147180559945,-8.00622431725441
"Lythraceae_Crenea","Crenea","Lythraceae","woody","Dry",500,500,6.21460809842219,5,5,0.3,0.5,"insects","biotic",2.84490938381941,18,-0.59314664798104,5.69822756259144,3.52995414607888,5.70045902896163,5.69649127024183,8.27489404728968,3.66974382944449,7.26007890342887,6.21113494992727,-0.402750522072343,5.26925547210279,4.4945736717132,3.941268877407,2.89978880743256,0.35,0.65,"open","open","open",17.707,2,0.039,0.023,0.005,1.6094379124341,-3.46710668960512
"Lythraceae_Cuphea","Cuphea","Lythraceae","woody","Dry",2,100,3.93182563272433,0.5,3.3,0.3,3,"abiotic, vertebrates","abiotic, biotic",3.15700042115011,5146,5.44260042455244,5.68636022322913,4.27285818955587,5.69570133689547,5.67534733815578,7.31997521013366,4.05160996667256,6.51724030489242,4.90493324931869,-0.272440233060149,5.23015476857314,3.54772801775257,4.01915630898862,2.80578686181233,0.56,0.44,"closed","open","closed",28.011,294,0.203,0.178,0.122,0.641853886172395,2.11000313438254
"Myrtaceae_Curitiba","Curitiba","Myrtaceae","woody","Fleshy",4,7,1.70474809223843,2,4,0.5,0.5,"insects","biotic",2.11021320034659,17,-3.56516154105048,5.67276030687291,4.33154407760176,5.68535316060166,5.65816298548829,7.36368883421383,3.13705057628539,6.29388120303312,5.59931340950196,-1.4594544086082,5.29658801505261,3.30437788357692,3.92591215431204,2.93042175470966,0.97,0.03,"closed","closed","closed",40.79,1,0,0,0,1.09861228866811,-7.27359849437995
"Myrtaceae_Cyathostemon","Cyathostemon","Myrtaceae","woody","Dry",3,3,1.50407739677627,1.3,2,NA,NA,"insects","biotic",2.14006616349627,206,0.521916569492125,5.67177711608453,4.50966097790025,5.69127783816416,5.65183718251106,5.92957060025115,3.63607082724584,4.99219301100196,3.94821966936476,-1.80472462212109,5.22307085726556,2.54325730457015,4.2553433451597,2.70414234377465,0,1,"open","open","open",20.181,7,0.096,0.069,0.023,0.500775287912489,-2.48282499821945
"Melastomataceae_Cyphotheca","Cyphotheca","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.7,0.7,NA,NA,"insects","biotic",2.56494935746154,11,-0.798204569845371,5.67557516708318,4.25284244591539,5.6898019900932,5.65413122012205,7.23974837428014,4.36307438007223,6.772526385643,4.18362468210287,-0.139981497020014,5.14495845808329,3.66539717740172,4.0694787914923,2.84779262626035,1,0,"closed","closed","closed",19.879,1,0,0,0,-0.356674943938732,-3.78786846799776
"Combretaceae_Dansiea","Dansiea","Combretaceae","woody","Dry",1,1,0,NA,NA,NA,NA,"?","biotic",2.30258509299405,14,0.588068093449951,5.69019732612177,3.92144829180935,5.70158071510184,5.67621415967398,7.25779055323721,4.20392716655813,6.67656624179751,4.69369481330943,-0.62619805684939,5.12875747592428,3.33963574855663,4.07652255443204,2.80695979356614,0.62,0.38,"closed","closed","closed",17.747,2,0.039,0.023,0.005,NA,-2.28814839410248
"Myrtaceae_Darwinia","Darwinia","Myrtaceae","woody","Dry",1,1,0.405465108108164,2,3.5,NA,NA,"vertebrates","biotic",1.79175946922805,610,2.18978750834641,5.6716606767597,4.36884505896434,5.69042634449147,5.65304347918853,6.36387779738175,3.93157494286249,5.57829779123885,4.1292547944049,-1.42150430842023,5.20082010168064,3.04735125258783,4.18871463543819,2.78946568658676,0.33,0.67,"open","open","open",16.066,54,0.248,0.206,0.115,1.01160091167848,-0.586917729405215
"Myrtaceae_Decaspermum","Decaspermum","Myrtaceae","woody","Fleshy",3,18,2.35137525716348,0.7,2,0.5,1,"insects","biotic",3.02042488614436,403,4.53303825453785,5.6899484446668,3.84899331939864,5.6960539371424,5.6820743139486,7.78427976422406,3.77491043502407,6.88581589702823,5.69890445442478,0.0879601300050809,5.15960158360928,4.25189808734867,3.97550550596324,2.8607721472264,0.87,0.13,"closed","closed","closed",54.75,38,0.066,0.054,0.028,0.300104592450338,0.530260885841237
"Lythraceae_Decodon","Decodon","Lythraceae","herbaceous","Dry",20,30,3.2188758248682,1,1.9,1.2,2,"insects","biotic",2.9704144655697,301,1.28385605833948,5.64436308839459,4.3014146320387,5.68620983943539,5.59937252747098,6.90735452986117,2.85011445751684,5.71498344310037,5.22261313661918,-1.68779551701998,5.28726256845314,4.43952541211018,4.03098486813213,2.86676996039688,0.98,0.02,"closed","closed","closed",51.031,1,0,0,0,0.371563556432483,-2.64857723286029
"Melastomataceae_Desmoscelis","Desmoscelis","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.6,0.9,0.3,0.4,"insects","biotic",2.83321334405622,341,3.49607348136746,5.6947316401221,4.19573674572075,5.69941122316048,5.68893566658902,7.51004471514775,4.15373437128802,6.75062981757508,4.77250687482232,-0.755645452628391,5.28577745744508,3.29227527549948,3.951770382796,2.78931020238927,0.4,0.6,"open","open","closed",20.537,2,0.034,0.02,0.005,-0.287682072451781,0.473845344009501
"Melastomataceae_Dicellandra","Dicellandra","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.7,0.8,NA,NA,"insects","biotic",2.52572864430826,57,0.749962786905799,5.69415413605323,3.74566319194397,5.69764703866382,5.69008039504321,7.69701566992923,4.15298918531883,6.97188907823388,4.15579456098614,-0.747664633721442,5.2861245061724,3.62888051117946,3.87121511514963,2.72411033372437,0.95,0.05,"closed","closed","closed",26.47,7,0.074,0.052,0.018,-0.287682072451781,-2.52604922933321
"Melastomataceae_Dichaetanthera","Dichaetanthera","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.5,1.7,NA,NA,"insects","biotic",3.23867845216438,167,3.10169607014704,5.68771503165158,4.03286945302368,5.6936675448756,5.68142313641459,7.59458245499428,4.21558296465679,6.91233478687137,4.65322642476882,-0.191719575638114,5.26212899847648,3.58851850915779,3.93563443391974,2.80192087576867,0.8,0.2,"closed","closed","closed",9.39899999999999,43,0.4,0.329,0.175,0.0953101798043249,0.861092769508881
"Lythraceae_Didiplis","Didiplis","Lythraceae","woody","Dry",25,45,3.55534806148941,0.6,0.9,0.2,0.3,"abiotic","abiotic",0.587786664902119,35,-1.9265277174498,5.65740510389745,4.51663080019393,5.69904424359621,5.61095757361764,6.90382192393953,3.48960908565956,5.8871290660897,4.90467094313174,-2.20686218937462,5.29826151727557,3.38631574818038,4.09688810059272,2.63761103508658,0.36,0.64,"open","open","open",26.476,1,0,0,0,-0.287682072451781,-5.20276637970648
"Lythraceae_Diplusodon","Diplusodon","Lythraceae","woody","Dry",4,72,3.63758615972639,1,4,1.8,3.5,"insects","biotic",4.18965474202643,640,1.77531729777412,5.69036797263726,4.35964204785553,5.69643027574527,5.68270216480003,7.20240194120981,4.38619059253224,6.60941163465624,3.36414621351524,-0.82207267611173,5.28909324802463,3.03519183023449,3.99107685528151,2.76952460903751,0.14,0.86,"open","open","open",53.295,114,0.089,0.076,0.047,0.916290731874155,-2.20052522036698
"Melastomataceae_Dissochaeta","Dissochaeta","Melastomataceae","woody","Fleshy",100,100,4.60517018598809,0.75,0.75,0.75,0.75,"insects","biotic",3.55534806148941,486,3.8235262836104,5.69843075195159,3.86163262310954,5.70055078726042,5.69628461265804,7.94370795254137,3.35277763865422,6.92537586128964,6.05365981366609,-0.191376425674446,5.24833562874369,4.43225051266881,3.90223777151104,2.88219524723995,0.96,0.04,"closed","closed","closed",45.349,58,0.09,0.075,0.042,-0.287682072451781,0.00913815800902303
"Melastomataceae_Dissotis","Dissotis","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.4,0.8,NA,NA,"insects","biotic",3.90197266957464,60,1.9047253713057,5.6968260592464,4.24314059143795,5.70409973285636,5.69100070318125,7.36069982004491,4.37106098608031,6.79719689793725,3.41776900996267,-0.938490033232796,5.29165432280246,3.22982028549495,4.02214463211874,2.7950370221337,0.38,0.62,"open","open","open",12.268,63,0.338,0.283,0.161,-0.51082562376599,-0.602268874946302
"Lythraceae_Duabanga","Duabanga","Lythraceae","woody","Dry",100,100,4.60517018598809,4,5.5,0.5,0.5,"vertebrates","biotic",4.22683374526818,168,3.30233619660551,5.69736329597358,3.84774644072096,5.70118543517088,5.69233502762268,7.74910794526567,3.63254610220782,6.80213903247943,5.76850087831732,-0.237504588113743,5.2330331835804,4.30713588809409,3.9354750815271,2.86583675774651,0.92,0.08,"closed","closed","closed",38.103,3,0.029,0.018,0.005,1.55814461804655,-0.33795682258478
"Myrtaceae_Enekbatus","Enekbatus","Myrtaceae","woody","Dry",1,2,0.693147180559945,1.1,1.8,NA,NA,"insects","biotic",2.07944154167984,128,-0.963053361938904,5.68242267548772,4.68845182407177,5.70847643471162,5.65462866330782,5.61448012389662,3.91270605858227,4.83825741460257,3.30711797465357,-2.28588968182057,5.02174517511626,1.58033333942985,4.24517099691181,2.61116643695236,0,1,"open","open","open",38.498,10,0.06,0.044,0.017,0.371563556432483,-4.61365965383135
"Onagraceae_Epilobium","Epilobium","Onagraceae","herbaceous","Dry",60,200,4.86753445045558,1.5,2.6,0.4,1.5,"insects, vertebrates","biotic",3.04452243772342,14404,5.73097069627063,5.63706834494912,4.32393094673276,5.67204914223732,5.60243700634932,6.73135380629942,3.62269752216904,5.77480857358448,4.72225789150767,-0.397701548505219,5.18742290320103,4.38725573677618,4.07191050918667,2.94723959780839,0.73,0.27,"closed","closed","closed",21.041,306,0.272,0.239,0.164,0.717839793150317,2.68449778101346
"Onagraceae_Eremothera","Eremothera","Onagraceae","herbaceous","Dry",80,160,4.78749174278205,0.9,2.1,NA,NA,"insects","biotic",2.484906649788,975,2.589962735446,5.67047888625499,4.80852671557095,5.70812078132477,5.63394786115641,5.35401137308292,3.9742843392155,4.60709643981923,2.71540747664609,-0.0585852663829139,5.21205098272314,2.48376283288576,4.36457806874242,2.73901932389854,0.02,0.98,"open","open","open",17.391,13,0.147,0.112,0.045,0.405465108108164,-0.265990095579707
"Myrtaceae_Ericomyrtus","Ericomyrtus","Myrtaceae","woody","Dry",8,12,2.63905732961526,0.5,1,NA,NA,"insects","biotic",1.6094379124341,300,0.418433296003557,5.67249379183166,4.57236118979573,5.69450634561863,5.65094079014318,5.97903343293626,3.99405718114843,5.24847331372164,3.67439048809325,-1.96535242147394,5.22933549355619,2.30946853337981,4.23902322131179,2.63882397609159,0,1,"open","open","open",27.533,4,0.05,0.033,0.01,-0.287682072451781,-2.89695198924445
"Melastomataceae_Eriocnema","Eriocnema","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.9,0.9,0.9,0.9,"insects","biotic",2.70805020110221,3,-6.13217831733441,5.68041685564764,4.32864042987685,5.68826870543558,5.6699983190978,7.34899147012293,4.44962525036995,6.77129269729585,3.70565505511677,-0.407639851835797,5.28405117472583,3.46419020346402,3.94039773599137,2.92648735335237,0.56,0.44,"closed","open","closed",15.992,2,0.043,0.025,0.006,-0.105360515657826,-8.90426691453251
"Vochysiaceae_Erisma","Erisma","Vochysiaceae","woody","Dry",1,1,0,50,50,10,15,"insects","biotic",2.52572864430826,300,3.39825001697797,5.69686306487585,3.92083566648695,5.69962349477508,5.69377706441656,7.86758637148796,3.77499095303182,6.94903855703618,5.71403872368199,-1.03464922142697,5.28694543003454,3.63020695545321,3.84321250990689,2.91350885350588,0.97,0.03,"closed","closed","closed",27.828,27,0.118,0.095,0.046,3.91202300542815,0.0722073089165731
"Vochysiaceae_Erismadelphus","Erismadelphus","Vochysiaceae","woody","Dry",1,1,0,15,15,10,10,NA,NA,2.30258509299405,36,0.382340891930327,5.69552576503641,3.72976286718871,5.69910850908931,5.69156109793349,7.75718650694352,4.16615683464728,7.04053299639897,4.04705021418227,-0.910694146426192,5.28752944594508,3.72021225654467,3.88077430667904,2.76371339617243,0.88,0.12,"closed","closed","closed",18.837,4,0.074,0.049,0.014,2.70805020110221,-2.55348212886976
"Melastomataceae_Ernestia","Ernestia","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.7,0.9,0.5,0.7,"insects","biotic",2.56494935746154,91,2.99991915148943,5.69467534550743,3.93969178540572,5.69718924749801,5.69171850705199,7.88416043062841,3.79575713351752,7.00634633655241,5.60747338956561,-0.410763485744338,5.27640117362832,3.64091102682296,3.87607730490068,2.78592360876698,0.99,0.01,"closed","closed","closed",14.337,15,0.189,0.145,0.061,-0.22314355131421,0.337075543225303
"Myrtaceae_Eucalyptopsis","Eucalyptopsis","Myrtaceae","woody","Dry",NA,NA,NA,NA,NA,NA,NA,"insects","biotic",NA,9,0.957049384252,5.69076116105763,3.72691317168987,5.69216386674903,5.68814379970669,7.96558976141842,3.16421814117061,6.93201916417011,6.19658300455343,0.472833135956407,5.17829634290996,4.33738089576699,3.94063384880708,2.85873616511158,1,0,"closed","closed","closed",29.21,2,0.024,0.014,0.003,NA,-2.41746173214765
"Myrtaceae_Eucalyptus","Eucalyptus","Myrtaceae","woody","Dry",100,500,5.7037824746562,0.7,8,NA,NA,"abiotic/insects/vertebrates","abiotic/biotic",3.60441029748749,12214,4.62199053214389,5.68216928743218,4.54393721530347,5.7018851377566,5.65897757664099,6.34168942492713,3.97907307231535,5.65250918386427,4.00473127584132,-1.4177043596727,5.12512220495771,2.67717153841042,4.22539359307941,2.6737117460323,0.38,0.62,"open","open","open",59.485,1096,0.118,0.106,0.079,1.47017584510059,0.536266352215401
"Myrtaceae_Eugenia","Eugenia","Myrtaceae","woody","Fleshy",1,15,2.07944154167984,1.5,38,2,29.5,"insects","biotic",3.23867845216438,6617,5.20673166757141,5.69281763653911,4.14665773020033,5.69924530738631,5.6850373828258,7.44188674481119,4.04135822407346,6.64396803487621,5.00430975803575,-0.616783943773857,5.25700035690221,3.48280470178848,3.98991519964427,2.81794219221535,0.69,0.31,"closed","closed","closed",32.161,1212,0.221,0.199,0.149,2.98315349134713,1.7359771292167
"Onagraceae_Eulobus","Eulobus","Onagraceae","herbaceous","Dry",48,100,4.30406509320417,1,2,0.9,0.9,"insects","biotic",2.86220088092947,391,1.82496657015897,5.67959448863372,4.75405247737852,5.70776873995282,5.65257423913383,5.58689177270602,4.29412464066342,4.98611408465999,1.95408190923454,0.0945171279296815,5.09683507155046,2.80863897640519,4.32345784097685,2.65366828676118,0.05,0.95,"open","open","open",8.04399999999998,4,0.172,0.114,0.033,0.405465108108164,-0.259959901751429
"Myrtaceae_Euryomyrtus","Euryomyrtus","Myrtaceae","woody","Dry",2,3,1.25276296849537,1.5,2,NA,NA,"insects","biotic",1.74919985480926,376,2.70825464043495,5.6666387574631,4.35437394061359,5.68694823800735,5.64606302525579,6.46940899926052,3.41642238129585,5.4401744612572,4.61567746517413,-0.920568890351308,5.02657803354554,3.43059354249512,4.13739630485301,2.83734126376716,0.59,0.41,"closed","open","closed",41.668,9,0.053,0.039,0.014,0.559615787935423,-1.02147880768726
"Myrtaceae_Feijoa","Feijoa","Myrtaceae","woody","Fleshy",20,40,3.40119738166216,2,3,1.7,2,"birds","biotic",1.32175583998232,82,0.581307956477249,5.66984070273401,4.33741024627769,5.68469531737372,5.65262384987892,7.39836025141978,2.74483055096505,6.22144283220197,5.74989784388614,-0.538745173456326,5.26132387511354,3.5602573308957,3.94073656082099,2.91075274750176,0.87,0.13,"closed","closed","closed",45.021,1,0,0,0,0.916290731874155,-3.22582109110471
"Melastomataceae_Fordiophyton","Fordiophyton","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.4,0.9,NA,NA,"insects","biotic",3.23867845216438,84,1.5306942452809,5.67563718294937,4.22610853077177,5.70570683342836,5.64053199671583,7.34322293421085,4.09827423957538,6.62988105143745,4.76540377080562,-0.318296762643654,5.26334784034888,3.61158471136579,4.05103576081094,2.82223634596254,1,0,"closed","closed","closed",22.741,15,0.119,0.091,0.038,-0.430782916092454,-1.59347521744839
"Melastomataceae_Fritzschia","Fritzschia","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.6,1.1,0.4,0.6,"insects","biotic",3.11351530921037,102,0.408111099740657,5.68529219725497,4.36890477011727,5.69193619846732,5.67565927782592,7.19941855480002,4.43708993931033,6.65156575057309,3.37506376954724,-0.61577390662735,5.28915356756293,3.1746818947116,3.97407444467496,2.82290103266118,0.22,0.78,"open","open","open",13.862,12,0.179,0.135,0.054,-0.162518929497775,-2.22104018375514
"Onagraceae_Fuchsia","Fuchsia","Onagraceae","woody","Fleshy",10,500,5.54126354515843,1,2.5,1.7,1.7,"insects, vertebrates","biotic",2.4423470353692,1374,5.46449205249583,5.66696556382157,4.24206361802538,5.67405910003807,5.65854480476729,7.31903003721574,3.99769369723264,6.485985179279,5.0279543038815,0.655620116835522,5.08644647918933,4.17991431173256,4.02469348545215,2.92324811265859,0.89,0.11,"closed","closed","closed",50.768,129,0.096,0.082,0.052,0.559615787935423,1.53722581765499
